customerID,churn_probability,churn_predicted,risk_tier,segment_label,discounted_lifetime_value,actual_churn
ID-004079,0.3453,0,Medium,Low Engagement Churn Risk,2406.11,0
ID-002054,0.3452,0,Medium,Low Engagement Churn Risk,3028.17,1
ID-005533,0.3452,0,Medium,At-Risk New Customers,4074.94,0
ID-006073,0.3449,0,Medium,Low Engagement Churn Risk,5295.09,0
ID-001215,0.3449,0,Medium,Low Engagement Churn Risk,1944.41,0
ID-004831,0.3449,0,Medium,Low Engagement Churn Risk,3104.47,0
ID-004558,0.3448,0,Medium,Low Engagement Churn Risk,3381.0,1
ID-003672,0.3446,0,Medium,Low Engagement Churn Risk,2116.61,0
ID-000412,0.3446,0,Medium,Low Engagement Churn Risk,5436.57,0
ID-004072,0.3446,0,Medium,Low Engagement Churn Risk,5998.41,1
ID-003994,0.3444,0,Medium,High Value Loyalists,5836.92,0
ID-004966,0.3444,0,Medium,Low Engagement Churn Risk,5329.4,0
ID-000068,0.3441,0,Medium,Low Engagement Churn Risk,5491.8,1
ID-002960,0.344,0,Medium,Low Engagement Churn Risk,3810.01,1
ID-004782,0.3438,0,Medium,Low Engagement Churn Risk,5795.97,1
ID-000221,0.3438,0,Medium,Low Engagement Churn Risk,4266.83,1
ID-005050,0.3436,0,Medium,Low Engagement Churn Risk,4982.48,0
ID-002226,0.3436,0,Medium,Low Engagement Churn Risk,3534.03,0
ID-004695,0.3435,0,Medium,High Value Loyalists,5432.98,0
ID-006463,0.3435,0,Medium,Low Engagement Churn Risk,1017.79,1
ID-005615,0.3435,0,Medium,Low Engagement Churn Risk,973.77,1
ID-004552,0.3434,0,Medium,Low Engagement Churn Risk,3456.25,1
ID-002763,0.3434,0,Medium,Low Engagement Churn Risk,1496.91,0
ID-002307,0.3431,0,Medium,Low Engagement Churn Risk,4609.42,0
ID-006590,0.3431,0,Medium,Low Engagement Churn Risk,6313.13,0
ID-002156,0.3429,0,Medium,Low Engagement Churn Risk,1617.69,0
ID-005986,0.3428,0,Medium,Low Engagement Churn Risk,3284.39,1
ID-000839,0.3428,0,Medium,Low Engagement Churn Risk,6183.04,0
ID-002157,0.3425,0,Medium,Low Engagement Churn Risk,1143.34,1
ID-001471,0.3425,0,Medium,Low Engagement Churn Risk,3872.55,0
ID-006465,0.3423,0,Medium,At-Risk New Customers,3477.41,1
ID-003293,0.3423,0,Medium,Low Engagement Churn Risk,5866.71,0
ID-006758,0.3422,0,Medium,High Value Loyalists,2317.93,0
ID-003848,0.3421,0,Medium,Low Engagement Churn Risk,1845.62,0
ID-000993,0.3419,0,Medium,Low Engagement Churn Risk,6217.58,0
ID-001316,0.3418,0,Medium,Low Engagement Churn Risk,2594.58,0
ID-005899,0.3418,0,Medium,Low Engagement Churn Risk,1555.75,0
ID-004354,0.3417,0,Medium,High Value Loyalists,5479.05,0
ID-001613,0.3416,0,Medium,Low Engagement Churn Risk,1119.04,1
ID-001112,0.3414,0,Medium,Low Engagement Churn Risk,1529.14,0
ID-006193,0.3413,0,Medium,Low Engagement Churn Risk,2442.66,0
ID-005835,0.3411,0,Medium,Low Engagement Churn Risk,3021.88,1
ID-005469,0.341,0,Medium,Low Engagement Churn Risk,1961.76,0
ID-003767,0.3409,0,Medium,High Value Loyalists,6272.12,1
ID-006352,0.3406,0,Medium,Low Engagement Churn Risk,4124.35,0
ID-002660,0.3404,0,Medium,Low Engagement Churn Risk,2784.35,0
ID-004632,0.3404,0,Medium,High Value Loyalists,4546.27,0
ID-005634,0.3404,0,Medium,Low Engagement Churn Risk,4181.04,1
ID-000860,0.3402,0,Medium,Low Engagement Churn Risk,5659.79,1
ID-005054,0.3402,0,Medium,Low Engagement Churn Risk,1625.96,0
ID-005082,0.3399,0,Medium,Low Engagement Churn Risk,3528.77,0
ID-006287,0.3397,0,Medium,Low Engagement Churn Risk,5418.03,1
ID-000106,0.3394,0,Medium,Low Engagement Churn Risk,6130.13,0
ID-004194,0.3392,0,Medium,High Value Loyalists,5333.2,0
ID-006446,0.3392,0,Medium,High Value Loyalists,4974.14,1
ID-005032,0.3391,0,Medium,Low Engagement Churn Risk,4745.94,1
ID-002350,0.339,0,Medium,Low Engagement Churn Risk,1152.5,1
ID-002409,0.3389,0,Medium,Low Engagement Churn Risk,5377.63,1
ID-000978,0.3389,0,Medium,Low Engagement Churn Risk,2835.04,1
ID-004931,0.3389,0,Medium,Low Engagement Churn Risk,1708.51,0
ID-002807,0.3387,0,Medium,Low Engagement Churn Risk,4233.76,0
ID-003687,0.3387,0,Medium,Low Engagement Churn Risk,1493.52,0
ID-001684,0.3386,0,Medium,Low Engagement Churn Risk,2235.51,0
ID-001825,0.3383,0,Medium,Low Engagement Churn Risk,1614.59,0
ID-002049,0.3383,0,Medium,Low Engagement Churn Risk,4385.45,0
ID-006727,0.3382,0,Medium,High Value Loyalists,4853.64,0
ID-002568,0.3381,0,Medium,High Value Loyalists,1291.69,0
ID-005799,0.338,0,Medium,Low Engagement Churn Risk,4024.36,0
ID-001427,0.3379,0,Medium,Low Engagement Churn Risk,2360.01,1
ID-000050,0.3378,0,Medium,Low Engagement Churn Risk,4895.85,0
ID-005029,0.3376,0,Medium,Low Engagement Churn Risk,3720.95,1
ID-006350,0.3375,0,Medium,Low Engagement Churn Risk,4996.53,0
ID-005426,0.3374,0,Medium,Low Engagement Churn Risk,5118.47,1
ID-004166,0.3373,0,Medium,Low Engagement Churn Risk,3047.44,0
ID-003826,0.3373,0,Medium,High Value Loyalists,4852.05,0
ID-001750,0.3372,0,Medium,Low Engagement Churn Risk,6057.71,0
ID-006545,0.3372,0,Medium,Low Engagement Churn Risk,1573.28,0
ID-006234,0.3371,0,Medium,Low Engagement Churn Risk,3411.45,0
ID-003769,0.3371,0,Medium,Low Engagement Churn Risk,1979.15,0
ID-002642,0.3371,0,Medium,Low Engagement Churn Risk,4627.58,0
ID-004603,0.337,0,Medium,Low Engagement Churn Risk,2557.52,1
ID-006900,0.337,0,Medium,Low Engagement Churn Risk,1571.4,1
ID-005705,0.337,0,Medium,High Value Loyalists,5746.07,0
ID-001139,0.3369,0,Medium,Low Engagement Churn Risk,1854.23,1
ID-001370,0.3369,0,Medium,Low Engagement Churn Risk,1261.15,1
ID-005873,0.3367,0,Medium,At-Risk New Customers,1461.79,1
ID-001853,0.3362,0,Medium,At-Risk New Customers,1162.78,1
ID-005965,0.3361,0,Medium,Low Engagement Churn Risk,1503.05,0
ID-006068,0.336,0,Medium,Low Engagement Churn Risk,1271.26,0
ID-005207,0.336,0,Medium,Low Engagement Churn Risk,4434.34,0
ID-000226,0.3359,0,Medium,Low Engagement Churn Risk,4316.9,1
ID-003437,0.3358,0,Medium,High Value Loyalists,2826.12,1
ID-005900,0.3355,0,Medium,At-Risk New Customers,2822.26,0
ID-002040,0.3355,0,Medium,Low Engagement Churn Risk,4190.14,1
ID-004703,0.3354,0,Medium,Low Engagement Churn Risk,4426.48,1
ID-000559,0.3354,0,Medium,Low Engagement Churn Risk,3016.63,1
ID-006535,0.335,0,Medium,Low Engagement Churn Risk,2585.69,0
ID-006285,0.335,0,Medium,Low Engagement Churn Risk,4875.7,0
ID-006793,0.3349,0,Medium,Low Engagement Churn Risk,2282.59,1
ID-003002,0.3349,0,Medium,Low Engagement Churn Risk,5328.52,0
ID-006526,0.3349,0,Medium,Low Engagement Churn Risk,2166.28,0
ID-000866,0.3346,0,Medium,Low Engagement Churn Risk,5445.98,0
ID-006262,0.3346,0,Medium,High Value Loyalists,6072.71,0
ID-006750,0.3345,0,Medium,Low Engagement Churn Risk,1850.72,0
ID-000489,0.3345,0,Medium,Low Engagement Churn Risk,2430.71,0
ID-006443,0.3343,0,Medium,High Value Loyalists,4823.87,1
ID-001039,0.3343,0,Medium,Low Engagement Churn Risk,2943.89,0
ID-005484,0.3343,0,Medium,Low Engagement Churn Risk,3160.61,1
ID-001118,0.3341,0,Medium,Low Engagement Churn Risk,4351.87,0
ID-000970,0.3341,0,Medium,At-Risk New Customers,3732.22,0
ID-002314,0.3341,0,Medium,High Value Loyalists,3793.42,0
ID-006392,0.3338,0,Medium,Low Engagement Churn Risk,2809.35,1
ID-003131,0.3335,0,Medium,Low Engagement Churn Risk,3376.1,0
ID-005253,0.3334,0,Medium,Low Engagement Churn Risk,2035.28,0
ID-000539,0.3333,0,Medium,Low Engagement Churn Risk,1346.45,0
ID-001390,0.3333,0,Medium,Low Engagement Churn Risk,1118.66,1
ID-002585,0.3329,0,Medium,Low Engagement Churn Risk,5516.07,0
ID-001734,0.3325,0,Medium,Low Engagement Churn Risk,5533.1,0
ID-006187,0.3325,0,Medium,Low Engagement Churn Risk,3642.74,0
ID-000333,0.3325,0,Medium,Low Engagement Churn Risk,1580.04,0
ID-003648,0.3323,0,Medium,Low Engagement Churn Risk,1958.32,0
ID-000126,0.3322,0,Medium,Low Engagement Churn Risk,4325.23,1
ID-006181,0.332,0,Medium,Low Engagement Churn Risk,4111.54,0
ID-001548,0.332,0,Medium,High Value Loyalists,2954.8,1
ID-002622,0.3317,0,Medium,Low Engagement Churn Risk,5859.68,1
ID-005887,0.3317,0,Medium,High Value Loyalists,5289.21,0
ID-000995,0.3316,0,Medium,Low Engagement Churn Risk,2984.63,0
ID-006870,0.3314,0,Medium,Low Engagement Churn Risk,4687.68,1
ID-000588,0.3314,0,Medium,Low Engagement Churn Risk,1540.63,0
ID-000625,0.3313,0,Medium,Low Engagement Churn Risk,4716.77,1
ID-004271,0.3309,0,Medium,Low Engagement Churn Risk,5331.22,0
ID-002027,0.3308,0,Medium,High Value Loyalists,2805.42,0
ID-004584,0.3308,0,Medium,Low Engagement Churn Risk,4342.55,0
ID-005989,0.3306,0,Medium,Low Engagement Churn Risk,2133.17,1
ID-002870,0.3305,0,Medium,Low Engagement Churn Risk,5267.19,0
ID-001739,0.3302,0,Medium,At-Risk New Customers,3214.65,1
ID-005961,0.3302,0,Medium,Low Engagement Churn Risk,2514.06,0
ID-004625,0.3301,0,Medium,Low Engagement Churn Risk,1136.31,0
ID-004621,0.3301,0,Medium,Low Engagement Churn Risk,6301.8,0
ID-001013,0.33,0,Medium,Low Engagement Churn Risk,2624.04,0
ID-006204,0.33,0,Medium,Low Engagement Churn Risk,4321.13,0
ID-006448,0.3298,0,Medium,Low Engagement Churn Risk,2987.03,0
ID-005363,0.3297,0,Medium,High Value Loyalists,3343.57,1
ID-004939,0.3296,0,Medium,Low Engagement Churn Risk,3246.99,0
ID-001092,0.3295,0,Medium,Low Engagement Churn Risk,3211.04,0
ID-003832,0.3295,0,Medium,Low Engagement Churn Risk,3993.02,1
ID-006111,0.3295,0,Medium,Low Engagement Churn Risk,1718.23,0
ID-003526,0.3294,0,Medium,Low Engagement Churn Risk,5154.15,1
ID-004648,0.3294,0,Medium,Low Engagement Churn Risk,3668.16,0
ID-000793,0.3293,0,Medium,Low Engagement Churn Risk,4597.4,0
ID-002587,0.3288,0,Medium,Low Engagement Churn Risk,4791.09,0
ID-004611,0.3287,0,Medium,Low Engagement Churn Risk,1687.17,0
ID-003867,0.3286,0,Medium,Low Engagement Churn Risk,4175.13,1
ID-002215,0.3286,0,Medium,At-Risk New Customers,3754.07,1
ID-004565,0.3285,0,Medium,Low Engagement Churn Risk,3034.3,0
ID-001773,0.3283,0,Medium,Low Engagement Churn Risk,4015.06,0
ID-001355,0.3283,0,Medium,At-Risk New Customers,3557.88,0
ID-000365,0.3282,0,Medium,Low Engagement Churn Risk,1978.28,0
ID-005569,0.3282,0,Medium,High Value Loyalists,2657.07,0
ID-006985,0.3282,0,Medium,High Value Loyalists,2395.62,1
ID-001262,0.328,0,Medium,Low Engagement Churn Risk,1931.04,1
ID-002426,0.328,0,Medium,Low Engagement Churn Risk,1657.45,1
ID-004407,0.3277,0,Medium,Low Engagement Churn Risk,1688.73,0
ID-000452,0.3276,0,Medium,Low Engagement Churn Risk,984.92,1
ID-003012,0.3275,0,Medium,Low Engagement Churn Risk,3801.85,0
ID-003664,0.3275,0,Medium,Low Engagement Churn Risk,6048.08,0
ID-000761,0.3274,0,Medium,Low Engagement Churn Risk,2793.0,0
ID-004248,0.3272,0,Medium,Low Engagement Churn Risk,5155.23,0
ID-001448,0.3271,0,Medium,High Value Loyalists,3309.23,0
ID-004697,0.327,0,Medium,Low Engagement Churn Risk,6346.06,0
ID-003269,0.3269,0,Medium,High Value Loyalists,2298.23,1
ID-001172,0.3269,0,Medium,Low Engagement Churn Risk,5494.23,0
ID-006283,0.3268,0,Medium,Low Engagement Churn Risk,4614.34,0
ID-004637,0.3267,0,Medium,Low Engagement Churn Risk,6200.85,1
ID-000434,0.3266,0,Medium,Low Engagement Churn Risk,3412.54,0
ID-003441,0.3266,0,Medium,Low Engagement Churn Risk,4766.34,0
ID-002877,0.3265,0,Medium,Low Engagement Churn Risk,2352.45,0
ID-004303,0.3264,0,Medium,Low Engagement Churn Risk,2490.31,0
ID-007024,0.3264,0,Medium,Low Engagement Churn Risk,5134.77,1
ID-006062,0.3263,0,Medium,Low Engagement Churn Risk,4606.27,0
ID-005472,0.3263,0,Medium,Low Engagement Churn Risk,3937.1,0
ID-001510,0.3263,0,Medium,Low Engagement Churn Risk,3157.42,0
ID-000738,0.3258,0,Medium,Low Engagement Churn Risk,5828.97,1
ID-002097,0.3257,0,Medium,High Value Loyalists,4227.23,0
ID-006492,0.3253,0,Medium,At-Risk New Customers,2848.59,0
ID-000915,0.3252,0,Medium,Low Engagement Churn Risk,4938.82,0
ID-002039,0.3248,0,Medium,High Value Loyalists,5365.32,0
ID-001200,0.324,0,Medium,Low Engagement Churn Risk,1706.23,1
ID-005166,0.324,0,Medium,High Value Loyalists,2564.47,0
ID-002175,0.3238,0,Medium,Low Engagement Churn Risk,2117.15,1
ID-002509,0.3238,0,Medium,Low Engagement Churn Risk,5115.84,0
ID-006047,0.3237,0,Medium,Low Engagement Churn Risk,5700.65,0
ID-004858,0.3237,0,Medium,Low Engagement Churn Risk,2652.96,1
ID-004555,0.3235,0,Medium,High Value Loyalists,6941.02,0
ID-003671,0.3235,0,Medium,Low Engagement Churn Risk,3998.54,0
ID-004582,0.3234,0,Medium,Low Engagement Churn Risk,2948.4,0
ID-001675,0.3234,0,Medium,Low Engagement Churn Risk,3511.9,0
ID-004076,0.3233,0,Medium,Low Engagement Churn Risk,3278.25,0
ID-006276,0.3233,0,Medium,Low Engagement Churn Risk,3105.27,0
ID-003675,0.3232,0,Medium,High Value Loyalists,4417.45,0
ID-005654,0.3232,0,Medium,Low Engagement Churn Risk,2021.18,0
ID-000098,0.3231,0,Medium,High Value Loyalists,2218.13,0
ID-001054,0.323,0,Medium,Low Engagement Churn Risk,2452.74,0
ID-001867,0.3229,0,Medium,High Value Loyalists,4714.15,1
ID-004572,0.3229,0,Medium,High Value Loyalists,4725.93,0
ID-001431,0.3227,0,Medium,Low Engagement Churn Risk,5857.97,1
ID-004423,0.3227,0,Medium,High Value Loyalists,5515.63,1
ID-003680,0.3226,0,Medium,At-Risk New Customers,1502.03,0
ID-005653,0.3225,0,Medium,Low Engagement Churn Risk,3819.06,0
ID-000933,0.3225,0,Medium,Low Engagement Churn Risk,1452.38,0
ID-003738,0.3223,0,Medium,Low Engagement Churn Risk,2639.02,0
ID-004205,0.3223,0,Medium,High Value Loyalists,4877.56,0
ID-000189,0.3222,0,Medium,At-Risk New Customers,2096.08,0
ID-000695,0.3222,0,Medium,Low Engagement Churn Risk,1498.55,1
ID-000874,0.3221,0,Medium,Low Engagement Churn Risk,1729.22,0
ID-002467,0.322,0,Medium,Low Engagement Churn Risk,1081.22,0
ID-000132,0.3218,0,Medium,Low Engagement Churn Risk,5635.66,1
ID-002087,0.3218,0,Medium,High Value Loyalists,3865.58,0
ID-000219,0.3217,0,Medium,High Value Loyalists,3243.54,0
ID-006737,0.3216,0,Medium,Low Engagement Churn Risk,1647.64,0
ID-005628,0.3212,0,Medium,Low Engagement Churn Risk,4160.35,1
ID-007040,0.3208,0,Medium,Low Engagement Churn Risk,3230.44,0
ID-005594,0.3208,0,Medium,Low Engagement Churn Risk,3714.48,1
ID-004214,0.3207,0,Medium,High Value Loyalists,6277.2,1
ID-000394,0.3205,0,Medium,Low Engagement Churn Risk,2910.14,0
ID-000576,0.3202,0,Medium,High Value Loyalists,2126.94,0
ID-001990,0.3201,0,Medium,Low Engagement Churn Risk,4514.41,1
ID-004215,0.3199,0,Medium,Low Engagement Churn Risk,6144.8,0
ID-003142,0.3199,0,Medium,Low Engagement Churn Risk,5659.48,0
ID-003491,0.3199,0,Medium,Low Engagement Churn Risk,4907.92,0
ID-002619,0.3198,0,Medium,Low Engagement Churn Risk,3456.97,0
ID-004996,0.3198,0,Medium,Low Engagement Churn Risk,3547.95,0
ID-004721,0.3197,0,Medium,Low Engagement Churn Risk,4295.98,0
ID-004025,0.3197,0,Medium,High Value Loyalists,2888.23,0
ID-002683,0.3194,0,Medium,High Value Loyalists,5451.47,1
ID-006328,0.3194,0,Medium,Low Engagement Churn Risk,1504.05,1
ID-000427,0.3193,0,Medium,High Value Loyalists,1003.28,0
ID-000494,0.3191,0,Medium,Low Engagement Churn Risk,3865.61,0
ID-001306,0.3189,0,Medium,Low Engagement Churn Risk,3110.95,0
ID-003846,0.3189,0,Medium,Low Engagement Churn Risk,1571.78,0
ID-003291,0.3189,0,Medium,Low Engagement Churn Risk,1068.0,0
ID-003355,0.3189,0,Medium,Low Engagement Churn Risk,3845.96,0
ID-000821,0.3189,0,Medium,Low Engagement Churn Risk,1921.49,1
ID-002475,0.3187,0,Medium,High Value Loyalists,6036.13,1
ID-004893,0.3186,0,Medium,High Value Loyalists,3693.48,1
ID-001415,0.3186,0,Medium,High Value Loyalists,3050.11,1
ID-003756,0.3183,0,Medium,High Value Loyalists,6624.4,0
ID-004257,0.3181,0,Medium,Low Engagement Churn Risk,4092.82,0
ID-005577,0.3181,0,Medium,Low Engagement Churn Risk,1280.18,1
ID-004269,0.3181,0,Medium,Low Engagement Churn Risk,1923.97,0
ID-005687,0.3181,0,Medium,High Value Loyalists,4256.44,0
ID-005684,0.318,0,Medium,Low Engagement Churn Risk,5138.62,0
ID-002820,0.3179,0,Medium,Low Engagement Churn Risk,5256.71,0
ID-001030,0.3179,0,Medium,High Value Loyalists,3720.86,0
ID-003445,0.3178,0,Medium,Low Engagement Churn Risk,3766.15,1
ID-002059,0.3177,0,Medium,Low Engagement Churn Risk,1411.62,0
ID-005129,0.3177,0,Medium,Low Engagement Churn Risk,2167.9,0
ID-003670,0.3175,0,Medium,Low Engagement Churn Risk,3160.62,0
ID-004367,0.3174,0,Medium,Low Engagement Churn Risk,1904.9,1
ID-004936,0.3174,0,Medium,Low Engagement Churn Risk,2868.49,1
ID-002118,0.3173,0,Medium,High Value Loyalists,6325.59,1
ID-001363,0.3173,0,Medium,Low Engagement Churn Risk,2007.24,0
ID-004859,0.3171,0,Medium,Low Engagement Churn Risk,3443.07,0
ID-002055,0.317,0,Medium,Low Engagement Churn Risk,1038.13,0
ID-004382,0.3166,0,Medium,Low Engagement Churn Risk,3440.45,0
ID-006384,0.3164,0,Medium,High Value Loyalists,4299.99,0
ID-004472,0.3163,0,Medium,High Value Loyalists,5927.69,1
ID-005583,0.3163,0,Medium,Low Engagement Churn Risk,1145.49,0
ID-005828,0.3163,0,Medium,High Value Loyalists,1759.99,0
ID-004092,0.3162,0,Medium,Low Engagement Churn Risk,5202.19,1
ID-003862,0.3161,0,Medium,High Value Loyalists,4416.46,0
ID-005504,0.3161,0,Medium,High Value Loyalists,1663.23,0
ID-002752,0.316,0,Medium,Low Engagement Churn Risk,1835.91,1
ID-006442,0.3159,0,Medium,Low Engagement Churn Risk,3179.18,0
ID-006809,0.3158,0,Medium,At-Risk New Customers,5688.73,0
ID-003957,0.3154,0,Medium,Low Engagement Churn Risk,1840.23,0
ID-003494,0.3154,0,Medium,Low Engagement Churn Risk,2469.8,1
ID-002304,0.3153,0,Medium,Low Engagement Churn Risk,3901.24,0
ID-001203,0.3151,0,Medium,Low Engagement Churn Risk,952.7,0
ID-002797,0.3149,0,Medium,At-Risk New Customers,1070.39,0
ID-006957,0.3149,0,Medium,Low Engagement Churn Risk,1566.0,0
ID-005616,0.3147,0,Medium,Low Engagement Churn Risk,5196.65,0
ID-003574,0.3146,0,Medium,High Value Loyalists,1342.42,0
ID-004154,0.3146,0,Medium,Low Engagement Churn Risk,2661.22,1
ID-002657,0.3146,0,Medium,Low Engagement Churn Risk,2534.84,0
ID-004789,0.3146,0,Medium,Low Engagement Churn Risk,2703.04,0
ID-004243,0.3146,0,Medium,At-Risk New Customers,5857.74,0
ID-000569,0.3143,0,Medium,High Value Loyalists,3113.8,1
ID-001197,0.3139,0,Medium,Low Engagement Churn Risk,2441.4,0
ID-004492,0.3138,0,Medium,Low Engagement Churn Risk,3560.68,1
ID-001031,0.3138,0,Medium,High Value Loyalists,6761.12,0
ID-006013,0.3137,0,Medium,Low Engagement Churn Risk,2150.16,1
ID-004848,0.3136,0,Medium,High Value Loyalists,4022.66,0
ID-006230,0.3134,0,Medium,Low Engagement Churn Risk,992.14,0
ID-000795,0.3132,0,Medium,High Value Loyalists,2850.2,0
ID-003138,0.3132,0,Medium,Low Engagement Churn Risk,5953.41,0
ID-000010,0.3131,0,Medium,Low Engagement Churn Risk,1401.87,0
ID-006764,0.3131,0,Medium,High Value Loyalists,1419.38,1
ID-004479,0.313,0,Medium,High Value Loyalists,4456.04,1
ID-004788,0.313,0,Medium,Low Engagement Churn Risk,1842.52,0
ID-002937,0.313,0,Medium,Low Engagement Churn Risk,5829.58,0
ID-001720,0.3127,0,Medium,High Value Loyalists,6297.83,0
ID-005376,0.3124,0,Medium,High Value Loyalists,1694.64,0
ID-004247,0.3124,0,Medium,Low Engagement Churn Risk,5620.55,0
ID-004023,0.3123,0,Medium,Low Engagement Churn Risk,5287.78,0
ID-005476,0.3123,0,Medium,Low Engagement Churn Risk,3461.29,0
ID-003734,0.3119,0,Medium,Low Engagement Churn Risk,1913.56,0
ID-002018,0.3116,0,Medium,Low Engagement Churn Risk,4905.3,0
ID-005561,0.3114,0,Medium,Low Engagement Churn Risk,3813.79,0
ID-001105,0.3114,0,Medium,Low Engagement Churn Risk,1729.81,0
ID-001816,0.3114,0,Medium,High Value Loyalists,4402.67,0
ID-001898,0.3111,0,Medium,Low Engagement Churn Risk,6068.55,0
ID-002896,0.3109,0,Medium,Low Engagement Churn Risk,1083.81,0
ID-001634,0.3109,0,Medium,High Value Loyalists,4584.9,1
ID-006286,0.3108,0,Medium,Low Engagement Churn Risk,3170.97,0
ID-006734,0.3108,0,Medium,Low Engagement Churn Risk,3901.57,0
ID-001543,0.3103,0,Medium,Low Engagement Churn Risk,1510.86,0
ID-006728,0.3102,0,Medium,Low Engagement Churn Risk,2169.41,0
ID-001221,0.3101,0,Medium,High Value Loyalists,6371.94,0
ID-002197,0.31,0,Medium,Low Engagement Churn Risk,2850.57,0
ID-002781,0.3099,0,Medium,Low Engagement Churn Risk,2614.66,1
ID-006748,0.3097,0,Medium,Low Engagement Churn Risk,4205.7,0
ID-003808,0.3096,0,Medium,Low Engagement Churn Risk,4884.24,1
ID-002063,0.3095,0,Medium,Low Engagement Churn Risk,2431.36,1
ID-004945,0.3094,0,Medium,High Value Loyalists,6218.12,0
ID-006307,0.3091,0,Medium,Low Engagement Churn Risk,981.38,1
ID-002001,0.3091,0,Medium,Low Engagement Churn Risk,4596.29,1
ID-001836,0.3091,0,Medium,High Value Loyalists,3279.85,0
ID-003340,0.309,0,Medium,High Value Loyalists,3361.42,1
ID-003924,0.3089,0,Medium,Low Engagement Churn Risk,5430.13,0
ID-005665,0.3085,0,Medium,High Value Loyalists,4956.5,1
ID-001624,0.3085,0,Medium,Low Engagement Churn Risk,2791.85,0
ID-003726,0.3081,0,Medium,At-Risk New Customers,4858.74,0
ID-005137,0.3081,0,Medium,Low Engagement Churn Risk,1277.2,0
ID-000209,0.308,0,Medium,High Value Loyalists,5380.87,1
ID-000283,0.3079,0,Medium,Low Engagement Churn Risk,3249.33,0
ID-003296,0.3078,0,Medium,Low Engagement Churn Risk,5599.71,0
ID-006751,0.3077,0,Medium,High Value Loyalists,4177.87,0
ID-001890,0.3077,0,Medium,Low Engagement Churn Risk,1446.86,1
ID-001595,0.3075,0,Medium,Low Engagement Churn Risk,1677.8,0
ID-005524,0.3075,0,Medium,Low Engagement Churn Risk,1453.72,1
ID-003375,0.3071,0,Medium,Low Engagement Churn Risk,2201.39,1
ID-001681,0.3071,0,Medium,Low Engagement Churn Risk,3155.76,0
ID-002671,0.3068,0,Medium,Low Engagement Churn Risk,1179.17,0
ID-006161,0.3066,0,Medium,High Value Loyalists,5648.52,0
ID-003665,0.3064,0,Medium,Low Engagement Churn Risk,6260.23,1
ID-000924,0.306,0,Medium,At-Risk New Customers,3885.8,0
ID-005170,0.3056,0,Medium,Low Engagement Churn Risk,1605.41,0
ID-003147,0.3053,0,Medium,High Value Loyalists,2961.33,0
ID-004329,0.305,0,Medium,Low Engagement Churn Risk,1832.44,0
ID-000833,0.3048,0,Medium,Low Engagement Churn Risk,1694.63,0
ID-001192,0.3047,0,Medium,High Value Loyalists,965.65,0
ID-001321,0.3045,0,Medium,Low Engagement Churn Risk,5526.71,0
ID-003732,0.3042,0,Medium,Low Engagement Churn Risk,1494.75,0
ID-005118,0.304,0,Medium,Low Engagement Churn Risk,3519.59,0
ID-005225,0.304,0,Medium,Low Engagement Churn Risk,4461.7,1
ID-006842,0.3039,0,Medium,High Value Loyalists,4538.6,1
