customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label,monthly_value_proxy,total_value_proxy,projected_remaining_months,expected_lifetime_months,discounted_lifetime_value,retention_leverage_score
ID-001184,0,0,1,0,0.9722,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,3,0.9672,0.9455,0,0,1,1,0,1,0,1,1,1,0.1667,114.69,1,1,-1.3,0.9403,0,0,0.0278,3,0.9585,3,3,Low Risk,0,Stable Value Seekers,114.72,8036.75,34.0,104.0,7396.17,3736.08
ID-001185,1,1,0,1,0.4028,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,1,2,0.1765,0.1217,0,0,1,0,0,1,0,1,1,2,0.3333,35.64,0,0,-2.5,0.0711,0,0,0.5972,4,0.1546,4,3,Low Risk,1,At-Risk New Customers,35.65,1034.45,72.0,101.0,2260.03,1160.02
ID-001186,0,1,0,0,0.75,0,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0.9518,0.7196,0,0,1,1,1,1,0,1,1,2,0.3333,113.15,1,1,1.5,0.7138,0,0,0.25,4,0.8589,4,2,High Risk,0,Stable Value Seekers,113.17999999999999,6116.6,22.0,76.0,6004.93,3040.46
ID-001187,1,1,1,1,0.0417,1,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,2,0.2413,0.0149,1,1,0,0,0,1,0,1,1,3,0.5,42.12,0,0,-0.2,0.0101,0,1,0.9583,5,0.1507,5,3,Moderate Risk,1,At-Risk New Customers,42.129999999999995,126.65,72.0,75.0,2215.49,1137.74
ID-001188,0,1,1,0,0.1806,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,2,0.7618,0.1442,0,0,0,0,0,1,0,0,0,0,0.0,94.16,1,0,-0.5,0.1376,0,0,0.8194,0,0.5148,0,2,Low Risk,2,High Value Loyalists,94.18,1225.7,72.0,85.0,5375.58,2697.79
ID-001189,1,0,1,1,0.9722,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0.2328,0.3402,0,0,1,1,0,0,0,1,1,2,0.3333,41.27,0,0,0.0,0.2263,0,0,0.0278,4,0.2758,4,2,Moderate Risk,0,Stable Value Seekers,41.28,2891.7,21.0,91.0,2458.85,1257.42
ID-001190,1,0,1,1,0.3194,0,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,3,0.6788,0.2326,0,0,0,0,0,1,0,1,1,2,0.3333,85.86,1,0,-0.5,0.2168,0,0,0.6806,4,0.5003,4,2,Low Risk,1,At-Risk New Customers,85.88,1977.1,61.0,84.0,4864.97,2462.48
ID-001191,1,0,1,0,0.0139,1,0,0,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.9417,0.0132,1,1,0,0,0,0,0,1,1,2,0.3333,112.14,1,0,1.5,0.0131,0,1,0.9861,4,0.5703,4,1,High Risk,3,Low Engagement Churn Risk,112.17,112.2,69.0,70.0,5627.4,2833.7
ID-001192,0,0,1,1,0.9861,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.0053,0.1549,0,0,1,1,1,0,1,0,0,1,0.0,18.53,0,0,3.0,0.0052,1,0,0.0139,1,0.0651,1,1,Critical Risk,2,High Value Loyalists,18.53,1316.65,3.0,74.0,965.65,475.82
ID-001193,0,1,1,1,0.3194,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.5411,0.1953,1,0,0,0,1,0,0,0,1,1,0.0,72.09,0,0,1.2,0.1728,0,0,0.6806,2,0.4028,2,0,High Risk,2,High Value Loyalists,72.11,1660.05,64.0,87.0,4176.86,2108.43
ID-001194,0,0,1,0,0.5833,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0.8243,0.4967,0,0,1,0,0,0,0,0,0,1,0.0,100.41,1,1,0.0,0.4808,0,0,0.4167,1,0.6933,1,1,Moderate Risk,2,High Value Loyalists,100.43,4221.95,57.0,99.0,6292.86,3146.43
ID-001195,1,0,1,1,0.7361,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,3,0.7484,0.5794,0,0,1,1,0,1,0,1,1,3,0.5,92.82,1,1,-0.5,0.5509,0,0,0.2639,5,0.6808,5,3,Low Risk,0,Stable Value Seekers,92.83999999999999,4924.900000000001,43.0,96.0,5712.23,2894.12
ID-001196,1,1,1,1,0.0556,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0,0.2796,0.0216,0,1,0,0,0,0,1,0,1,5,0.0,45.95,0,0,0.5,0.0155,0,0,0.9444,6,0.1764,6,2,Moderate Risk,1,At-Risk New Customers,45.96,183.60000000000002,70.0,74.0,2395.11,1202.56
ID-001197,1,1,1,0,0.5833,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.3442,0.2592,0,0,1,0,1,0,1,0,1,4,0.0,52.41,0,0,2.2,0.2008,1,0,0.4167,5,0.3102,5,0,High Risk,3,Low Engagement Churn Risk,52.42,2203.2,21.0,63.0,2441.4,1225.7
ID-001198,0,0,1,1,0.3333,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0.8754,0.2982,0,0,1,0,0,0,0,1,1,3,0.5,105.51,1,0,-0.8,0.2918,0,0,0.6667,5,0.6445,5,1,Low Risk,1,At-Risk New Customers,105.53999999999999,2534.7000000000003,63.0,87.0,6113.24,3076.62
ID-001199,0,0,0,1,0.0972,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,3,0.4444,0.0515,0,0,0,0,0,1,0,1,0,0,0.0,62.43,0,0,-0.5,0.0432,0,0,0.9028,1,0.2872,1,2,Low Risk,2,High Value Loyalists,62.440000000000005,437.75,72.0,79.0,3399.05,1709.52
ID-001200,1,0,1,1,0.4861,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,3,0.1601,0.1402,1,0,1,0,1,1,0,1,1,3,0.5,34.01,0,0,1.5,0.0778,0,0,0.5139,5,0.1521,5,1,High Risk,3,Low Engagement Churn Risk,34.01,1191.6999999999998,35.0,70.0,1706.23,883.12
ID-001201,0,1,0,0,0.8472,1,0,1,0,2,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2,0,3,0.3725,0.3969,0,0,1,1,0,1,0,1,1,1,0.1667,55.24,0,1,-1.7,0.3156,0,0,0.1528,3,0.3823,3,4,Low Risk,0,Stable Value Seekers,55.25,3373.6499999999996,47.0,108.0,3638.64,1857.32
ID-001202,1,1,1,1,0.2083,1,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.4487,0.111,1,0,0,0,1,0,1,1,0,1,0.1667,62.86,0,0,3.8,0.0935,1,0,0.7917,2,0.3136,2,0,Critical Risk,3,Low Engagement Churn Risk,62.87,943.5,32.0,47.0,2348.43,1159.21
ID-001203,1,0,0,0,0.625,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0.0099,0.1006,0,0,1,0,1,1,0,1,1,2,0.3333,18.99,0,0,1.5,0.0062,0,0,0.375,4,0.0462,4,1,High Risk,3,Low Engagement Churn Risk,18.99,855.0999999999999,25.0,70.0,952.7,506.35
ID-001204,1,1,1,1,0.2222,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,2,0.3745,0.1045,0,0,0,0,0,1,0,1,1,3,0.5,55.44,0,0,-1.7,0.0832,0,0,0.7778,5,0.2665,5,3,Low Risk,1,At-Risk New Customers,55.45,888.25,72.0,88.0,3234.95,1647.48
ID-001205,1,1,1,0,0.875,0,0,0,1,2,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0.6342,0.604,0,0,1,1,0,0,0,1,1,2,0.3333,81.4,1,1,-1.2,0.5549,0,0,0.125,4,0.6221,4,3,Low Risk,0,Stable Value Seekers,81.42,5134.0,40.0,103.0,5220.34,2638.17
ID-001206,0,0,0,1,0.4861,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,2,0.0573,0.0978,0,0,1,0,0,1,0,0,1,1,0.0,23.73,0,0,-2.5,0.0279,0,0,0.5139,2,0.0735,2,3,Low Risk,2,High Value Loyalists,23.73,831.3,72.0,107.0,1554.7,807.35
ID-001207,1,1,1,1,0.6944,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,1,0.4824,0.39,0,0,1,1,0,0,0,1,1,4,0.6667,66.23,0,1,-2.0,0.335,0,0,0.3056,6,0.4454,6,3,Low Risk,0,Stable Value Seekers,66.24000000000001,3315.0,61.0,111.0,4428.93,2242.46
ID-001208,1,1,1,1,0.625,1,0,1,0,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,1,3,0.7295,0.4819,0,0,1,0,0,1,0,1,1,2,0.3333,90.93,1,1,-1.7,0.4559,0,0,0.375,4,0.6305,4,3,Low Risk,0,Stable Value Seekers,90.95,4096.15,63.0,108.0,5989.77,3024.88
ID-001209,1,1,1,0,1.0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0.5736,0.6389,0,0,1,1,0,0,1,1,0,1,0.1667,75.34,0,1,0.6,0.5736,0,0,0.0,2,0.5997,2,3,Moderate Risk,0,Stable Value Seekers,75.36,5430.650000000001,13.0,85.0,4301.37,2143.68
ID-001210,1,0,1,1,0.6389,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.4304,0.3306,0,0,1,0,1,0,1,1,1,2,0.3333,61.03,0,0,2.2,0.275,1,0,0.3611,4,0.3905,4,0,High Risk,3,Low Engagement Churn Risk,61.04,2810.1,17.0,63.0,2842.87,1426.44
ID-001211,1,0,1,0,0.2361,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.1603,0.0681,0,0,0,0,0,0,1,1,1,2,0.3333,34.03,0,0,1.0,0.0378,0,0,0.7639,4,0.1234,4,1,Moderate Risk,3,Low Engagement Churn Risk,34.03,578.8499999999999,58.0,75.0,1789.54,899.77
ID-001212,0,1,1,1,0.7083,0,0,1,0,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,3,0.1109,0.1747,0,0,1,1,0,1,0,1,1,2,0.3333,29.09,0,0,-1.7,0.0786,0,0,0.2917,4,0.1364,4,4,Low Risk,0,Stable Value Seekers,29.09,1484.95,57.0,108.0,1915.8,995.9
ID-001213,0,0,0,1,0.75,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0.0901,0.1718,0,0,1,1,0,0,0,1,1,4,0.6667,27.01,0,0,0.0,0.0676,0,0,0.25,6,0.1228,6,2,Moderate Risk,1,At-Risk New Customers,27.009999999999998,1460.3000000000002,25.0,79.0,1470.35,763.18
ID-001214,0,1,0,0,0.6806,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0.3491,0.3053,0,0,1,1,0,0,1,0,1,2,0.0,52.9,0,0,0.2,0.2376,0,0,0.3194,3,0.3316,3,2,Moderate Risk,0,Stable Value Seekers,52.910000000000004,2595.05,40.0,89.0,3108.59,1567.3
ID-001215,1,1,1,0,0.5139,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0.1802,0.1569,0,0,1,0,1,1,0,1,1,3,0.5,36.01,0,0,0.7,0.0926,0,0,0.4861,5,0.1709,5,1,Moderate Risk,3,Low Engagement Churn Risk,36.019999999999996,1333.65,41.0,78.0,1944.41,1002.2
ID-001216,0,1,0,1,0.2917,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0.2871,0.1155,1,0,0,0,1,1,0,1,0,1,0.1667,46.7,0,0,1.5,0.0837,0,0,0.7083,2,0.2185,2,1,High Risk,2,High Value Loyalists,46.71,981.75,63.0,84.0,2646.05,1333.02
ID-001217,0,1,1,1,0.2917,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,2,0.359,0.1333,1,0,0,0,0,1,0,0,1,2,0.0,53.89,0,0,-1.3,0.1047,0,0,0.7083,3,0.2687,3,2,Low Risk,1,At-Risk New Customers,53.9,1133.05,71.0,92.0,3232.14,1646.07
ID-001218,1,1,0,0,0.0139,1,1,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0.9796,0.0137,1,1,0,0,1,1,0,1,0,2,0.3333,115.93,1,0,3.8,0.0136,0,1,0.9861,3,0.5932,3,1,Critical Risk,3,Low Engagement Churn Risk,115.96000000000001,116.45,46.0,47.0,4331.53,2175.76
ID-001219,1,1,0,1,0.3889,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0.4771,0.2167,0,0,1,0,1,1,0,0,1,2,0.0,65.7,0,0,0.7,0.1855,0,0,0.6111,3,0.3729,3,1,Moderate Risk,3,Low Engagement Churn Risk,65.71000000000001,1841.95,50.0,78.0,3547.12,1803.56
ID-001220,0,1,1,0,0.8056,1,1,0,0,2,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,0,3,0.0512,0.1579,0,0,1,1,0,1,0,1,1,1,0.1667,23.12,0,0,-1.7,0.0412,0,0,0.1944,3,0.0939,3,4,Low Risk,0,Stable Value Seekers,23.12,1342.15,50.0,108.0,1522.63,799.32
ID-001221,1,0,1,1,0.5278,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,2,0.8826,0.4754,0,0,1,0,1,1,0,0,1,1,0.0,106.23,1,1,0.7,0.4658,0,0,0.4722,2,0.7197,2,1,Moderate Risk,2,High Value Loyalists,106.26,4040.9,54.0,92.0,6371.94,3215.97
ID-001222,1,1,0,0,0.9861,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0.3852,0.4725,0,0,1,1,0,0,0,1,1,3,0.5,56.51,0,1,-0.8,0.3798,0,0,0.0139,5,0.4201,5,2,Low Risk,0,Stable Value Seekers,56.519999999999996,4016.25,28.0,99.0,3541.5,1798.75
ID-001223,0,0,0,0,0.6944,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.4831,0.3904,0,0,1,1,0,0,0,1,1,1,0.1667,66.3,0,1,0.0,0.3355,0,0,0.3056,3,0.446,3,2,Moderate Risk,0,Stable Value Seekers,66.31,3318.4,41.0,91.0,3949.77,2002.88
ID-001224,1,1,0,1,0.8889,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0.431,0.4605,0,0,1,1,1,1,0,0,1,2,0.0,61.09,0,1,0.7,0.3831,0,0,0.1111,3,0.4428,3,2,Moderate Risk,0,Stable Value Seekers,61.1,3914.25,20.0,84.0,3461.22,1768.61
ID-001225,0,1,1,0,0.5694,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,1,2,0.8485,0.4965,0,0,1,0,0,1,0,0,1,4,0.0,102.82,1,1,-2.5,0.4831,0,0,0.4306,5,0.7077,5,3,Low Risk,0,Stable Value Seekers,102.85000000000001,4220.25,72.0,113.0,6943.9,3501.95
ID-001226,1,0,1,1,0.0972,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0.7627,0.0777,0,0,0,0,0,0,0,0,1,2,0.0,94.25,1,0,-0.8,0.0741,0,0,0.9028,3,0.4887,3,1,Low Risk,1,At-Risk New Customers,94.27000000000001,660.45,72.0,79.0,5131.78,2585.89
ID-001227,0,1,1,0,0.5694,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0.9661,0.5533,1,0,1,0,1,0,0,1,1,3,0.5,114.58,1,1,1.2,0.5501,0,0,0.4306,5,0.801,5,0,High Risk,3,Low Engagement Churn Risk,114.61,4703.05,32.0,73.0,5917.78,2978.89
ID-001228,1,1,1,0,0.9444,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0.6872,0.6943,0,0,1,1,0,0,0,1,1,2,0.3333,86.7,1,1,-1.2,0.649,0,0,0.0556,4,0.69,4,3,Low Risk,0,Stable Value Seekers,86.72,5901.55,35.0,103.0,5560.16,2808.08
ID-001229,1,1,0,1,0.6667,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,2,0.599,0.4403,0,0,1,1,1,1,0,0,1,4,0.0,77.88,0,1,0.7,0.3994,0,0,0.3333,5,0.5355,5,2,Moderate Risk,0,Stable Value Seekers,77.9,3742.55,36.0,84.0,4412.91,2244.46
ID-001230,0,1,1,1,0.125,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0.466,0.0685,0,0,0,0,0,0,1,1,0,2,0.3333,64.59,0,0,-0.2,0.0582,0,0,0.875,3,0.307,3,2,Moderate Risk,1,At-Risk New Customers,64.6,582.25,72.0,81.0,3574.63,1772.32
ID-001231,1,0,1,0,0.6667,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0.6507,0.4695,0,0,1,1,0,0,0,0,1,2,0.0,83.05,1,1,-0.8,0.4338,0,0,0.3333,3,0.5782,3,2,Low Risk,0,Stable Value Seekers,83.07,3990.7499999999995,51.0,99.0,5205.1,2630.55
ID-001232,1,0,0,1,0.0694,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0.4464,0.0369,1,1,0,0,1,0,0,1,0,1,0.1667,62.63,0,0,4.3,0.031,0,1,0.9306,2,0.2826,2,0,Critical Risk,3,Low Engagement Churn Risk,62.64,313.65000000000003,37.0,42.0,2139.66,1069.83
ID-001233,1,1,0,1,0.0278,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,2,0.4577,0.015,0,1,0,0,0,1,0,0,1,2,0.0,63.76,0,0,-1.0,0.0127,0,0,0.9722,3,0.2806,3,3,Low Risk,1,At-Risk New Customers,63.769999999999996,127.5,72.0,74.0,3323.24,1691.62
ID-001234,1,1,0,1,0.2222,0,1,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0.0156,0.0369,0,0,0,0,1,0,0,1,1,2,0.3333,19.56,0,0,2.0,0.0035,0,0,0.7778,4,0.0241,4,0,High Risk,3,Low Engagement Churn Risk,19.56,313.65000000000003,49.0,65.0,931.58,485.79
ID-001235,0,0,1,0,0.6667,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0.6304,0.458,1,0,1,1,1,1,0,1,1,1,0.1667,81.02,1,1,0.7,0.4203,0,0,0.3333,3,0.5614,3,2,Moderate Risk,0,Stable Value Seekers,81.03999999999999,3893.0,36.0,84.0,4590.79,2333.4
ID-001236,0,0,0,1,0.0278,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.5858,0.018,1,1,0,0,1,0,0,1,1,2,0.3333,76.56,0,0,2.7,0.0163,0,0,0.9722,4,0.3587,4,0,Critical Risk,3,Low Engagement Churn Risk,76.58,153.0,56.0,58.0,3357.93,1698.96
ID-001237,0,0,0,1,0.2222,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.9186,0.207,0,0,0,0,0,0,0,1,1,3,0.5,109.83,1,0,-0.8,0.2041,0,0,0.7778,5,0.634,5,1,Low Risk,1,At-Risk New Customers,109.86,1759.5,71.0,87.0,6363.47,3201.74
ID-001238,0,1,0,1,0.7083,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0.8273,0.6049,0,0,1,1,0,0,0,1,1,2,0.3333,100.71,1,1,0.0,0.586,0,0,0.2917,4,0.7383,4,2,Moderate Risk,0,Stable Value Seekers,100.73,5141.65,40.0,91.0,6000.01,3028.0
ID-001239,0,1,1,1,0.7083,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,3,0.807,0.5927,0,0,1,1,0,1,0,1,1,2,0.3333,98.68,1,1,-2.5,0.5716,0,0,0.2917,4,0.7213,4,4,Low Risk,0,Stable Value Seekers,98.7,5037.95,65.0,116.0,6758.01,3417.0
ID-001240,0,0,1,1,0.3194,0,1,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0.1658,0.0937,0,0,0,0,0,0,0,1,0,0,0.0,34.58,0,0,0.8,0.053,0,0,0.6806,1,0.137,1,1,Moderate Risk,2,High Value Loyalists,34.58,796.45,68.0,91.0,2059.77,1029.88
ID-001241,0,1,0,1,0.2639,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,1,0.5882,0.1719,0,0,0,0,0,0,0,1,1,3,0.5,76.8,0,0,-1.2,0.1552,0,0,0.7361,5,0.4217,5,2,Low Risk,1,At-Risk New Customers,76.82,1461.1499999999999,72.0,91.0,4575.8,2307.9
ID-001242,1,0,1,1,0.4444,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0.5254,0.2658,0,0,1,0,1,1,0,0,1,5,0.0,70.52,0,0,0.7,0.2335,0,0,0.5556,6,0.4216,6,1,Moderate Risk,3,Low Engagement Churn Risk,70.53999999999999,2259.2999999999997,46.0,78.0,3807.85,1933.92
ID-001243,1,1,0,1,0.5278,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,3,0.0497,0.1028,0,0,1,0,0,1,0,1,1,4,0.6667,22.97,0,0,-2.5,0.0262,0,0,0.4722,6,0.0709,6,3,Low Risk,1,At-Risk New Customers,22.97,873.8000000000001,66.0,104.0,1480.91,770.46
ID-001244,1,1,1,0,0.875,1,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,3,0.3215,0.372,0,0,1,1,0,1,0,1,1,2,0.3333,50.14,0,1,-1.7,0.2813,0,0,0.125,4,0.3417,4,4,Low Risk,0,Stable Value Seekers,50.15,3162.0,45.0,108.0,3302.77,1689.38
ID-001245,1,1,0,0,0.0972,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0.5188,0.0576,0,0,0,0,1,1,0,1,1,2,0.3333,69.86,0,0,1.5,0.0504,0,0,0.9028,4,0.3343,4,1,High Risk,3,Low Engagement Churn Risk,69.88,489.59999999999997,63.0,70.0,3505.78,1782.89
ID-001246,1,0,0,0,0.7083,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.5341,0.4288,0,0,1,1,1,0,1,1,0,0,0.0,71.39,0,1,3.0,0.3783,1,0,0.2917,1,0.492,1,1,Critical Risk,2,High Value Loyalists,71.41,3644.8,18.0,69.0,3546.95,1766.48
ID-001247,1,1,0,0,0.0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,3,0.3097,0.0,1,1,0,0,0,1,0,1,1,3,0.5,0.0,0,0,0.2,0.0,0,0,1.0,5,0.1858,5,2,Moderate Risk,1,At-Risk New Customers,48.97,0.0,72.0,72.0,2504.83,1282.42
ID-001248,1,1,1,1,0.875,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.1965,0.2793,0,0,1,1,1,0,1,1,1,1,0.1667,37.64,0,0,2.2,0.1719,1,0,0.125,3,0.2296,3,1,High Risk,3,Low Engagement Churn Risk,37.650000000000006,2374.0499999999997,3.0,66.0,1812.67,919.34
ID-001249,0,0,0,0,0.125,0,1,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,1,3,0.591,0.0817,0,0,0,0,0,1,0,1,1,2,0.3333,77.08,0,0,-1.7,0.0739,0,0,0.875,4,0.3873,4,3,Low Risk,1,At-Risk New Customers,77.1,694.4499999999999,72.0,81.0,4266.32,2163.16
ID-001250,0,0,1,1,0.875,0,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,3,0.4314,0.4536,0,0,1,1,0,1,0,1,1,2,0.3333,61.13,0,1,-0.5,0.3775,0,0,0.125,4,0.4403,4,3,Low Risk,0,Stable Value Seekers,61.14,3855.6,33.0,96.0,3761.8,1918.9
ID-001251,0,1,1,1,0.1528,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0.4834,0.0859,1,0,0,0,1,0,0,0,1,1,0.0,66.33,0,0,1.2,0.0739,0,0,0.8472,2,0.3244,2,0,High Risk,2,High Value Loyalists,66.34,730.1500000000001,72.0,83.0,3729.3,1884.65
ID-001252,0,1,1,0,0.1389,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0.7291,0.107,0,0,0,0,1,1,0,1,1,2,0.3333,90.89,1,0,0.7,0.1013,0,0,0.8611,4,0.4803,4,1,Moderate Risk,3,Low Engagement Churn Risk,90.91,909.5,68.0,78.0,4907.45,2483.72
ID-001253,1,0,1,1,0.4306,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0.8926,0.3915,1,0,1,0,1,1,0,1,1,2,0.3333,107.23,1,1,0.7,0.3844,0,0,0.5694,4,0.6922,4,1,Moderate Risk,3,Low Engagement Churn Risk,107.25999999999999,3327.75,47.0,78.0,5790.05,2925.02
