customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded
ID-001361,0,1,1,0,0.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,3,0.8344,0.0,0
ID-001362,1,1,1,0,0.8056,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,2,0.2407,0.2873,0
ID-001363,0,0,0,0,0.625,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0.2201,0.212,0
ID-001364,0,0,1,0,0.5,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.6755,0.3626,1
ID-001365,0,1,1,1,0.1806,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,2,0.3277,0.0777,0
ID-001366,0,0,1,0,0.375,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0.2217,0.1277,0
ID-001367,1,1,1,0,0.7639,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0.3924,0.3707,0
ID-001368,0,1,1,1,0.625,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,2,1,1,0.6847,0.4582,0
ID-001369,1,1,1,1,0.2778,1,1,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,2,0.5003,0.1602,0
ID-001370,1,1,0,0,0.8611,0,0,0,1,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0.0848,0.1934,1
ID-001371,0,0,1,1,0.6528,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,1,2,0.354,0.2955,0
ID-001372,0,1,1,1,0.8194,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0.9163,0.7616,0
ID-001373,0,1,0,1,0.1806,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,0,3,0.9203,0.1684,0
ID-001374,1,0,0,0,0.5694,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,3,0.4769,0.3171,1
ID-001375,1,0,1,0,0.75,0,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0.2046,0.2445,0
ID-001376,0,0,0,1,0.875,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0.0838,0.1957,0
ID-001377,0,1,1,0,0.25,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3,0.2598,0.0932,0
ID-001378,1,0,0,0,0.125,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0.8827,0.1126,0
ID-001379,1,1,0,0,0.7639,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,2,0.4452,0.4049,0
ID-001380,0,1,1,1,0.4583,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,2,1,2,0.5291,0.2755,0
ID-001381,0,0,1,0,0.7222,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,3,0.5788,0.4646,0
ID-001382,0,0,0,0,0.5556,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,0,3,0.7024,0.4156,0
ID-001383,0,0,1,0,0.8194,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0.5503,0.5073,0
ID-001384,0,0,0,1,0.2361,0,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0.0936,0.0548,0
ID-001385,1,0,1,1,0.6944,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2,0,1,0.1972,0.2221,0
ID-001386,1,1,0,0,0.4722,1,0,0,1,2,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.1265,0.1227,0
ID-001387,1,1,1,1,0.4444,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,3,0.6068,0.2964,0
ID-001388,1,1,1,1,0.375,1,1,0,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0.3743,0.1762,0
ID-001389,1,0,1,0,0.5,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0614,0.1023,0
ID-001390,0,1,0,1,0.8889,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0499,0.1733,1
ID-001391,0,0,0,0,0.1806,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,2,0,1,0.4049,0.0895,0
ID-001392,0,0,1,0,0.7778,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0.3563,0.3536,0
ID-001393,1,1,1,0,0.9583,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,3,0.067,0.2007,0
ID-001394,0,1,0,0,0.8194,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,1,3,0.9057,0.7542,0
ID-001395,1,1,1,0,0.5972,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0.2046,0.1947,0
ID-001396,0,0,1,1,0.4167,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,3,0.0044,0.0652,0
ID-001397,1,1,1,0,0.2083,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,2,0.8791,0.187,0
ID-001398,0,1,0,1,0.4861,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,2,0.1408,0.1322,0
ID-001399,0,1,1,1,0.8333,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,3,0.1083,0.2037,0
ID-001400,1,0,1,1,0.6389,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.1523,0.18,0
ID-001401,1,0,1,0,0.8056,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2,0.0213,0.1375,0
ID-001402,1,0,0,0,0.6944,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,3,0.709,0.5234,0
ID-001403,1,0,0,0,0.5556,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,1,0.2891,0.2209,0
ID-001404,0,0,1,1,0.5,0,1,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.679,0.3641,0
ID-001405,1,0,1,0,0.2917,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0.9888,0.289,0
ID-001406,1,0,1,0,0.9861,0,0,0,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0.7659,0.7908,0
ID-001407,1,0,1,0,0.3472,1,0,1,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.812,0.292,1
ID-001408,0,0,0,0,0.4861,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,1,1,0.0645,0.1008,0
ID-001409,0,0,0,0,0.0417,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.512,0.0244,0
ID-001410,0,1,0,1,0.1528,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0.0363,0.028,0
ID-001411,0,0,0,0,0.2361,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0.6675,0.1696,0
ID-001412,1,0,0,0,0.9306,1,0,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0.5429,0.5703,0
ID-001413,0,1,0,1,0.7639,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,1,0,0.444,0.4041,0
ID-001414,0,1,0,0,0.9444,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0.9678,0.919,1
ID-001415,0,1,1,0,0.875,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0.3803,0.4156,1
ID-001416,0,0,0,1,0.3333,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,2,0.5719,0.2125,0
ID-001417,1,1,1,1,0.3194,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1,0.262,0.1197,0
ID-001418,0,0,0,1,0.5972,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,3,0.6338,0.412,0
ID-001419,1,1,0,1,0.3611,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0.821,0.3065,1
ID-001420,0,0,0,0,0.7917,0,0,0,1,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,0.3636,0.3649,0
ID-001421,1,1,0,0,0.6667,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0.543,0.4086,0
ID-001422,1,1,0,0,0.9028,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,1,2,0.1987,0.2898,0
ID-001423,0,0,1,1,0.4167,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,0,3,0.1543,0.1181,0
ID-001424,0,1,0,1,0.4444,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2,1,3,0.3009,0.1812,0
ID-001425,1,0,1,0,0.4722,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.401,0.2326,0
ID-001426,0,1,1,0,0.5556,1,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0.2697,0.2118,0
ID-001427,1,1,1,0,0.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.3,0.0,1
ID-001428,1,0,0,1,0.3889,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,2,0.7508,0.3069,0
ID-001429,1,0,0,0,0.9722,0,1,0,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2,1,3,0.4342,0.5063,0
ID-001430,0,0,0,0,0.0694,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0.7984,0.0576,0
ID-001431,0,1,0,1,0.0556,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.9241,0.052,1
ID-001432,1,1,0,0,0.75,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,2,1,1,0.7193,0.5718,0
ID-001433,1,0,0,0,0.4028,1,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0838,0.0901,0
ID-001434,1,0,1,0,0.9583,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,3,0.1428,0.2623,1
ID-001435,1,0,1,1,0.0972,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0.1452,0.0268,0
ID-001436,1,0,1,1,0.6667,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,0,0.4667,0.3655,0
ID-001437,1,0,0,1,0.1389,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,1,0.8869,0.1256,0
ID-001438,1,0,0,1,0.5972,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.8091,0.5008,1
ID-001439,1,1,0,1,0.6944,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0.5674,0.44,1
ID-001440,1,1,1,1,0.6111,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0.8507,0.534,1
ID-001441,0,1,1,1,0.9861,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2,0.6131,0.663,0
ID-001442,1,0,1,1,0.4722,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,2,1,3,0.4082,0.2355,0
ID-001443,1,0,1,1,0.125,1,0,0,1,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0.0485,0.0242,0
ID-001444,1,0,0,1,0.4167,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,1,0.1739,0.125,0
ID-001445,0,1,0,0,0.1528,0,0,1,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,2,1,3,0.6487,0.1073,0
ID-001446,0,0,1,0,0.2222,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0.0808,0.0491,0
ID-001447,0,1,1,0,0.6528,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.0809,0.1444,1
ID-001448,1,1,0,0,0.8056,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0.4279,0.4152,0
ID-001449,0,0,0,1,0.9583,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0.2189,0.3241,0
ID-001450,1,1,0,1,0.5,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2,0.6674,0.3592,0
ID-001451,0,0,1,0,0.3056,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0.6264,0.2089,0
ID-001452,1,0,1,1,0.6667,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,2,1,3,0.5388,0.4062,0
ID-001453,1,0,0,0,0.4028,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4017,0.1986,1
ID-001454,0,0,1,1,0.6667,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,2,0,1,0.743,0.5217,0
ID-001455,0,1,1,0,0.7083,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0.6522,0.4997,0
ID-001456,1,0,0,1,0.4861,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,2,0.5465,0.2994,0
ID-001457,1,1,0,1,0.7222,0,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0.8619,0.6379,0
ID-001458,1,1,1,1,0.8611,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2,1,0,0.9142,0.7988,0
ID-001459,1,1,1,0,0.3333,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,2,1,1,0.7955,0.2757,0
ID-001460,1,1,0,0,0.0972,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0.2428,0.0348,0
ID-001461,1,1,0,0,0.2639,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0.4819,0.1481,0
ID-001462,1,0,1,0,0.9861,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0.8809,0.8869,0
ID-001463,1,1,1,0,0.1667,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,0.825,0.142,0
ID-001464,1,0,1,1,0.0694,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0.6508,0.0489,0
ID-001465,0,0,1,1,0.1528,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0.4186,0.0775,0
ID-001466,1,0,1,0,0.3194,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0.3057,0.1315,0
ID-001467,0,0,1,1,0.5417,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.9021,0.4969,0
ID-001468,0,0,1,0,0.5417,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.4393,0.2844,0
ID-001469,1,0,1,1,0.9583,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.6202,0.6501,0
ID-001470,0,0,0,0,0.3472,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,2,0.3184,0.1467,1
ID-001471,1,0,1,1,0.2917,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.57,0.1854,0
ID-001472,1,1,1,0,0.5139,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0.0022,0.0794,0
ID-001473,1,1,1,0,0.6667,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0.4363,0.3483,0
ID-001474,1,1,1,0,0.4722,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0.2043,0.1538,0
ID-001475,1,0,1,0,0.1667,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,3,0.8398,0.1441,0
ID-001476,0,1,0,1,0.4861,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,2,0,3,0.9863,0.4806,0
ID-001477,1,0,0,0,0.0278,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.8725,0.0248,0
ID-001478,0,0,0,1,0.7639,1,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,0.7281,0.5881,0
ID-001479,1,1,0,0,0.7639,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0.5757,0.4894,0
ID-001480,1,1,1,0,0.3056,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0.7956,0.2527,1
ID-001481,1,0,0,1,0.8611,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0.4279,0.4438,0
ID-001482,1,1,1,0,0.0278,0,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.7203,0.0212,0
ID-001483,0,0,1,0,0.9306,0,0,0,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.3761,0.4387,0
ID-001484,1,0,1,1,0.4583,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,2,1,3,0.4031,0.2266,0
ID-001485,0,1,1,0,0.0833,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.4486,0.0444,1
ID-001486,0,1,0,1,0.0694,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2,0,3,0.5096,0.0406,0
ID-001487,1,1,0,0,0.0417,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3,0.9626,0.0404,0
ID-001488,1,0,1,0,0.6111,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.1998,0.1968,1
ID-001489,1,1,0,1,0.8889,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,2,0.15,0.2487,0
ID-001490,0,0,0,0,0.0139,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0.862,0.0123,1
ID-001491,0,1,0,0,1.0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,2,0.5918,0.6543,0
ID-001492,0,1,0,0,0.7917,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,3,0.4252,0.4062,0
ID-001493,1,1,1,1,0.2361,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,2,0.369,0.1099,0
ID-001494,1,0,1,1,0.4861,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0.8385,0.4197,0
ID-001495,0,0,1,1,0.7917,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.8679,0.7033,1
ID-001496,0,0,0,0,0.0278,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,1,0.9303,0.0261,0
ID-001497,0,0,0,1,0.3611,0,0,1,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0.919,0.3364,0
ID-001498,1,1,1,0,0.2917,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,0.694,0.2161,0
ID-001499,1,1,1,1,0.6111,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0.7581,0.486,0
ID-001500,1,1,1,1,0.4583,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0,1,0.1271,0.1194,0
ID-001501,0,0,0,1,0.5139,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0.0907,0.118,0
ID-001502,0,0,0,0,0.0972,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0.8087,0.0815,0
ID-001503,0,0,0,1,0.7639,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,2,0.2375,0.2704,0
ID-001504,1,0,1,0,0.1806,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,3,0.0229,0.0311,0
ID-001505,0,1,0,1,0.7361,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0.8244,0.6268,0
ID-001506,0,1,1,1,0.1528,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2,0.746,0.1199,1
ID-001507,1,1,1,0,0.8194,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0.9132,0.7594,0
ID-001508,1,0,1,1,0.5833,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0.6771,0.4239,1
ID-001509,0,1,0,0,0.4583,0,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,2,0.4513,0.2453,0
ID-001510,1,1,1,1,0.625,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.4315,0.324,0
ID-001511,0,0,0,1,0.2361,1,0,1,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.8436,0.2049,1
ID-001512,0,0,1,1,0.2083,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,1,2,0.7601,0.166,0
ID-001513,0,1,1,1,0.4028,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.3077,0.1665,1
ID-001514,1,0,1,1,0.9167,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,2,1,3,0.4041,0.4539,0
ID-001515,0,1,1,0,0.6528,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,2,0.2098,0.2157,0
ID-001516,0,1,0,0,0.4861,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,2,1,3,0.5747,0.311,0
ID-001517,1,1,0,0,0.8611,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,3,0.2746,0.3319,0
ID-001518,0,1,0,1,0.875,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0.4245,0.4484,0
ID-001519,1,0,1,1,0.0139,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0.9138,0.0129,1
ID-001520,0,1,0,0,0.3056,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0.9223,0.2855,0
ID-001521,0,1,1,0,0.0833,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0.9552,0.0802,1
ID-001522,0,1,1,0,0.8611,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,0.1043,0.2076,0
ID-001523,0,0,0,0,0.2361,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0.4959,0.1353,0
ID-001524,0,0,0,0,0.1389,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,2,0.8798,0.1248,0
ID-001525,1,1,0,0,0.4583,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,2,0.2176,0.1545,1
