customerID,gender,SeniorCitizen,Partner,Dependent,tenure_normalized,PhoneService,MultipleLines_No,MultipleLines_Yes,MultipleLines_NoPhoneService,InternetService_encoded,OnlineSecurity_No,OnlineSecurity_Yes,OnlineSecurity_NoInternet,OnlineBackup_No,OnlineBackup_Yes,OnlineBackup_NoInternet,DeviceProtection_No,DeviceProtection_Yes,DeviceProtection_NoInternet,TechSupport_No,TechSupport_Yes,TechSupport_NoInternet,StreamingTV_No,StreamingTV_Yes,StreamingTV_NoInternet,StreamingMovies_No,StreamingMovies_Yes,StreamingMovies_NoInternet,Contract_encoded,PaperlessBilling,PaymentMethod_encoded,MonthlyCharges_normalized,TotalCharges_normalized,Churn_encoded,is_new_customer_0_6m,is_established_customer_24m,is_long_tenure_48m,is_month_to_month,is_auto_pay,is_electronic_check,has_internet,security_bundle,addon_count,internet_addon_adoption_rate,charges_per_tenure_month,high_monthly_charge,high_total_value,churn_risk_proxy,tenure_x_monthlycharges,mtm_x_echeck,new_x_fiber,recency_proxy,frequency_proxy,monetary_proxy,service_depth_proxy,commitment_proxy,risk_proxy_bucket,segment_id,segment_label
ID-000682,1,1,1,0,0.3333,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.779,0.271,1,0,1,0,1,0,0,1,1,2,0.3333,95.88,1,0,1.2,0.2596,0,0,0.6667,4,0.5758,4,0,High Risk,3,Low Engagement Churn Risk
ID-000683,0,0,0,1,0.2778,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,2,0,3,0.3258,0.1191,0,0,0,0,0,1,0,0,0,0,0.0,50.57,0,0,-1.7,0.0905,0,0,0.7222,0,0.2431,0,3,Low Risk,2,High Value Loyalists
ID-000684,0,1,0,1,0.7917,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,2,1,3,0.3081,0.3276,0,0,1,1,0,1,0,1,1,1,0.1667,48.8,0,0,-2.5,0.2439,0,0,0.2083,3,0.3159,3,4,Low Risk,0,Stable Value Seekers
ID-000685,0,0,1,1,0.6528,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,3,0.0237,0.1128,0,0,1,0,0,1,0,1,0,0,0.0,20.37,0,0,-0.5,0.0155,0,0,0.3472,1,0.0593,1,2,Low Risk,2,High Value Loyalists
ID-000686,1,1,1,1,0.8333,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,0.9523,0.7999,0,0,1,1,1,1,0,0,0,0,0.0,113.2,1,1,1.5,0.7936,0,0,0.1667,0,0.8913,0,2,High Risk,2,High Value Loyalists
ID-000687,1,0,0,1,0.1944,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0.4719,0.1075,0,0,0,0,0,0,1,1,0,0,0.0,65.18,0,0,-0.2,0.0917,0,0,0.8056,1,0.3261,1,2,Moderate Risk,2,High Value Loyalists
ID-000688,1,1,1,0,0.9306,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0.8175,0.7869,0,0,1,1,0,0,1,1,1,2,0.3333,99.73,1,1,-0.2,0.7608,0,0,0.0694,4,0.8053,4,3,Moderate Risk,0,Stable Value Seekers
ID-000689,1,1,1,0,0.4583,1,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0.2555,0.1692,0,0,1,0,0,0,1,1,1,2,0.3333,43.54,0,0,-0.2,0.1171,0,0,0.5417,4,0.221,4,2,Moderate Risk,1,At-Risk New Customers
ID-000690,1,0,1,0,0.9444,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,2,1,2,0.4921,0.5382,0,0,1,1,0,1,0,0,1,1,0.0,67.2,0,1,-2.5,0.4647,0,0,0.0556,2,0.5105,2,4,Low Risk,0,Stable Value Seekers
ID-000691,0,1,1,0,0.7917,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,2,1,1,0.8897,0.7179,0,0,1,1,0,0,0,0,1,3,0.0,106.94,1,1,-2.0,0.7044,0,0,0.2083,4,0.821,4,3,Low Risk,0,Stable Value Seekers
ID-000692,0,1,1,1,0.3889,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0.3225,0.1657,1,0,1,0,1,1,0,1,1,3,0.5,50.24,0,0,1.5,0.1254,0,0,0.6111,5,0.2598,5,1,High Risk,3,Low Engagement Churn Risk
ID-000693,1,1,0,1,0.9444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.6021,0.6262,0,0,1,1,1,0,0,0,1,4,0.0,78.19,0,1,1.2,0.5686,0,0,0.0556,5,0.6117,5,1,High Risk,3,Low Engagement Churn Risk
ID-000694,1,1,1,0,0.2361,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.8779,0.2117,0,0,0,0,0,0,1,1,1,2,0.3333,105.76,1,0,0.2,0.2073,0,0,0.7639,4,0.6114,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000695,1,1,0,0,0.9167,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.1217,0.2345,1,0,1,1,1,0,1,1,1,3,0.5,30.17,0,0,2.2,0.1116,1,0,0.0833,5,0.1668,5,1,High Risk,3,Low Engagement Churn Risk
ID-000696,1,1,1,0,0.6667,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.8036,0.5559,0,0,1,1,0,0,1,1,0,0,0.0,98.34,1,1,1.0,0.5358,0,0,0.3333,1,0.7045,1,2,Moderate Risk,2,High Value Loyalists
ID-000697,1,0,1,0,0.0694,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0.1407,0.0189,0,1,0,0,1,0,0,0,1,4,0.0,32.07,0,0,2.7,0.0098,0,0,0.9306,5,0.092,5,0,Critical Risk,3,Low Engagement Churn Risk
ID-000698,0,1,0,0,0.3056,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0.9366,0.2892,0,0,0,0,1,0,0,1,1,4,0.6667,111.63,1,0,1.2,0.2862,0,0,0.6944,6,0.6776,6,0,High Risk,3,Low Engagement Churn Risk
ID-000699,1,0,1,0,0.25,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0.9139,0.2318,0,0,0,0,1,1,0,0,0,0,0.0,109.36,1,0,1.5,0.2285,0,0,0.75,0,0.6411,0,1,High Risk,2,High Value Loyalists
ID-000700,1,0,0,0,0.7778,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,2,0,0,0.1344,0.2074,0,0,1,1,0,0,1,1,1,3,0.5,31.44,0,0,-1.0,0.1045,0,0,0.2222,5,0.1636,5,3,Low Risk,0,Stable Value Seekers
ID-000701,0,0,0,0,0.3889,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,1,0,0.6594,0.2767,0,0,1,0,0,0,1,0,0,0,0.0,83.92,1,0,-0.2,0.2564,0,0,0.6111,0,0.5063,0,2,Moderate Risk,2,High Value Loyalists
ID-000702,1,0,1,0,0.25,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,3,0.5796,0.161,1,0,0,0,1,1,0,0,1,2,0.0,75.94,0,0,0.7,0.1449,0,0,0.75,3,0.4122,3,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000703,0,1,0,1,0.3333,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,3,0.6289,0.2286,0,0,1,0,0,1,0,1,1,1,0.1667,80.87,1,0,-2.5,0.2096,0,0,0.6667,3,0.4688,3,3,Low Risk,1,At-Risk New Customers
ID-000704,1,0,1,0,0.1667,1,1,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,2,0.6682,0.1198,0,0,0,0,0,1,0,1,0,0,0.0,84.8,1,0,0.3,0.1114,0,0,0.8333,1,0.4488,1,2,Moderate Risk,2,High Value Loyalists
ID-000705,0,0,1,1,0.1389,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,2,1,1,0.9666,0.135,0,0,0,0,0,0,0,1,1,3,0.5,114.63,1,0,-2.0,0.1343,0,0,0.8611,5,0.634,5,2,Low Risk,1,At-Risk New Customers
ID-000706,0,0,1,0,0.6528,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,1,1,0.1587,0.1875,0,0,1,0,0,0,0,0,0,0,0.0,33.87,0,0,-1.2,0.1036,0,0,0.3472,0,0.1702,0,2,Low Risk,2,High Value Loyalists
ID-000707,1,0,1,0,0.8333,1,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0.4681,0.4579,0,0,1,1,1,1,0,1,1,3,0.5,64.8,0,1,1.5,0.3901,0,0,0.1667,5,0.464,5,2,High Risk,0,Stable Value Seekers
ID-000708,1,1,1,0,0.2778,1,0,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0.6463,0.1946,0,0,0,0,0,0,0,1,1,2,0.3333,82.61,1,0,0.0,0.1795,0,0,0.7222,4,0.4656,4,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000709,0,1,1,1,0.2083,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0.5208,0.1238,0,0,0,0,0,0,1,0,1,2,0.0,70.06,0,0,-1.0,0.1085,0,0,0.7917,3,0.362,3,2,Low Risk,1,At-Risk New Customers
ID-000710,0,0,1,0,0.8194,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,3,0.426,0.421,0,0,1,1,1,1,0,1,1,3,0.5,60.59,0,1,0.7,0.3491,0,0,0.1806,5,0.424,5,2,Moderate Risk,0,Stable Value Seekers
ID-000711,0,0,1,0,0.4861,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,0,2,0.905,0.4471,0,0,1,0,0,1,0,1,0,1,0.1667,108.47,1,1,-1.7,0.4399,0,0,0.5139,2,0.7218,2,3,Low Risk,0,Stable Value Seekers
ID-000712,1,0,1,1,0.8611,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,3,0.5609,0.5409,0,0,1,1,0,1,0,0,0,0,0.0,74.07,0,1,-1.7,0.483,0,0,0.1389,0,0.5529,0,4,Low Risk,2,High Value Loyalists
ID-000713,0,0,1,1,0.7361,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0.8155,0.6213,0,0,1,1,0,0,1,1,0,1,0.1667,99.53,1,1,-0.2,0.6003,0,0,0.2639,2,0.7378,2,3,Moderate Risk,0,Stable Value Seekers
ID-000714,0,1,1,0,0.7222,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,0,3,0.8021,0.6013,0,0,1,1,0,1,0,1,0,2,0.3333,98.19,1,1,-1.7,0.5793,0,0,0.2778,3,0.7218,3,4,Low Risk,0,Stable Value Seekers
ID-000715,1,1,0,0,0.9861,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,2,1,2,0.771,0.795,0,0,1,1,0,1,0,0,1,1,0.0,95.08,1,1,-2.5,0.7603,0,0,0.0139,2,0.7806,2,4,Low Risk,0,Stable Value Seekers
ID-000716,1,1,1,0,0.875,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0.6397,0.608,0,0,1,1,0,0,0,1,1,1,0.1667,81.95,1,1,-0.8,0.5597,0,0,0.125,3,0.627,3,2,Low Risk,0,Stable Value Seekers
ID-000717,0,0,0,1,0.9861,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,1,1,0.2963,0.3982,0,0,1,1,0,0,0,1,0,1,0.1667,47.62,0,1,-1.2,0.2922,0,0,0.0139,2,0.3371,2,3,Low Risk,0,Stable Value Seekers
ID-000718,1,0,0,1,0.1806,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2,0,2,0.8453,0.1569,0,0,0,0,0,1,0,0,1,4,0.0,102.5,1,0,-2.5,0.1527,0,0,0.8194,5,0.5699,5,3,Low Risk,1,At-Risk New Customers
ID-000719,1,1,0,1,0.7778,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.6481,0.546,0,0,1,1,1,0,0,1,1,1,0.1667,82.79,1,1,2.0,0.5041,0,0,0.2222,3,0.6073,3,1,High Risk,3,Low Engagement Churn Risk
ID-000720,0,1,1,1,0.6389,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,3,0.8036,0.5328,0,0,1,0,0,1,0,1,1,1,0.1667,98.34,1,1,-1.3,0.5134,0,0,0.3611,3,0.6953,3,2,Low Risk,0,Stable Value Seekers
ID-000721,0,1,0,0,0.1806,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0.8075,0.1512,0,0,0,0,0,0,0,0,1,2,0.0,98.73,1,0,-2.0,0.1458,0,0,0.8194,3,0.545,3,2,Low Risk,1,At-Risk New Customers
ID-000722,0,0,1,0,0.9861,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,3,0.6505,0.6943,0,0,1,1,0,1,0,0,1,4,0.0,83.03,1,1,-1.3,0.6415,0,0,0.0139,5,0.668,5,3,Low Risk,0,Stable Value Seekers
ID-000723,0,0,1,1,0.7917,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,2,0.3099,0.3288,0,0,1,1,0,1,0,1,1,4,0.6667,48.98,0,0,-2.5,0.2453,0,0,0.2083,6,0.3175,6,4,Low Risk,0,Stable Value Seekers
ID-000724,1,0,0,1,0.9306,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0.4138,0.4685,0,0,1,1,1,0,0,1,1,1,0.1667,59.37,0,1,2.0,0.3851,0,0,0.0694,3,0.4357,3,1,High Risk,3,Low Engagement Churn Risk
ID-000725,0,1,0,1,0.7222,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.3814,0.3437,0,0,1,1,0,0,0,1,1,4,0.6667,56.13,0,0,-0.8,0.2754,0,0,0.2778,6,0.3663,6,2,Low Risk,1,At-Risk New Customers
ID-000726,1,1,1,0,0.1389,0,1,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,0.3398,0.0612,1,0,0,0,1,1,0,1,1,2,0.3333,51.97,0,0,1.5,0.0472,0,0,0.8611,4,0.2284,4,1,High Risk,3,Low Engagement Churn Risk
ID-000727,0,0,1,0,0.1111,1,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0.956,0.107,0,0,0,0,1,1,0,1,1,3,0.5,113.57,1,0,1.5,0.1062,0,0,0.8889,5,0.6164,5,1,High Risk,3,Low Engagement Churn Risk
ID-000728,1,0,0,0,0.0556,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,0.9356,0.0525,1,1,0,0,1,1,0,1,1,3,0.5,111.53,1,0,2.2,0.052,0,0,0.9444,5,0.5824,5,1,High Risk,3,Low Engagement Churn Risk
ID-000729,0,1,1,1,0.5972,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0.2463,0.2158,0,0,1,0,1,0,0,1,1,1,0.1667,42.62,0,0,1.2,0.1471,0,0,0.4028,3,0.2341,3,0,High Risk,3,Low Engagement Churn Risk
ID-000730,0,0,0,0,0.9167,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0.3943,0.4463,0,0,1,1,0,0,0,1,1,3,0.5,57.42,0,1,-2.0,0.3615,0,0,0.0833,5,0.4151,5,3,Low Risk,0,Stable Value Seekers
ID-000731,1,0,0,1,0.9861,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,2,0.4842,0.5553,0,0,1,1,0,1,0,1,0,1,0.1667,66.41,0,1,-0.5,0.4775,0,0,0.0139,2,0.5126,2,3,Low Risk,0,Stable Value Seekers
ID-000732,1,1,1,0,0.9444,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,2,1,3,0.0524,0.1861,0,0,1,1,0,1,0,0,0,1,0.0,23.24,0,0,-1.7,0.0495,0,0,0.0556,1,0.1059,1,4,Low Risk,2,High Value Loyalists
ID-000733,0,1,1,0,0.3611,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,0,0.4954,0.2068,0,0,1,0,0,0,1,1,1,4,0.6667,67.53,0,0,-0.2,0.1789,0,0,0.6389,6,0.38,6,2,Moderate Risk,1,At-Risk New Customers
ID-000734,0,0,0,1,0.4306,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,3,0.622,0.2927,0,0,1,0,0,1,0,0,0,1,0.0,80.18,1,0,-0.5,0.2678,0,0,0.5694,1,0.4903,1,2,Low Risk,2,High Value Loyalists
ID-000735,1,0,0,1,0.4444,1,0,0,1,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,2,1,3,0.6003,0.294,0,0,1,0,0,1,0,1,1,1,0.1667,78.01,0,0,-1.7,0.2668,0,0,0.5556,3,0.4778,3,3,Low Risk,0,Stable Value Seekers
ID-000736,1,1,0,1,0.6944,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,2,0.2849,0.2737,0,0,1,1,0,1,0,0,1,3,0.0,46.48,0,0,-1.3,0.1978,0,0,0.3056,4,0.2804,4,3,Low Risk,0,Stable Value Seekers
ID-000737,1,1,0,1,0.1944,1,0,1,0,2,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0.2287,0.0674,0,0,0,0,0,0,0,1,1,2,0.3333,40.86,0,0,0.0,0.0445,0,0,0.8056,4,0.1642,4,1,Moderate Risk,1,At-Risk New Customers
ID-000738,0,0,1,1,0.0139,1,0,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,2,0.9489,0.0133,1,1,0,0,0,1,0,1,1,1,0.1667,112.86,1,0,1.0,0.0132,0,1,0.9861,3,0.5747,3,2,Moderate Risk,3,Low Engagement Churn Risk
ID-000739,1,0,1,1,0.7778,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0253,0.1354,0,0,1,1,0,0,1,1,1,1,0.1667,20.53,0,0,1.0,0.0197,0,0,0.2222,3,0.0693,3,2,Moderate Risk,2,High Value Loyalists
ID-000740,0,0,1,1,0.2917,1,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,2,0.7243,0.2236,0,0,0,0,0,1,0,1,1,4,0.6667,90.41,1,0,-0.5,0.2113,0,0,0.7083,6,0.524,6,2,Low Risk,1,At-Risk New Customers
ID-000741,0,1,0,0,0.8333,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,3,0.9375,0.7895,0,0,1,1,0,1,0,1,1,1,0.1667,111.72,1,1,-2.5,0.7812,0,0,0.1667,3,0.8783,3,4,Low Risk,0,Stable Value Seekers
ID-000742,1,0,0,0,0.3889,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0.1444,0.107,0,0,1,0,0,0,0,1,1,3,0.5,32.44,0,0,-2.0,0.0562,0,0,0.6111,5,0.1294,5,2,Low Risk,1,At-Risk New Customers
ID-000743,0,1,1,1,0.7083,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,3,0.4212,0.361,0,0,1,1,0,1,0,0,1,2,0.0,60.11,0,1,-1.3,0.2983,0,0,0.2917,3,0.3971,3,3,Low Risk,0,Stable Value Seekers
ID-000744,0,1,0,0,0.6389,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,3,0.9007,0.5853,0,0,1,0,0,1,0,1,1,2,0.3333,108.04,1,1,-2.5,0.5755,0,0,0.3611,4,0.7745,4,3,Low Risk,0,Stable Value Seekers
ID-000745,1,1,0,1,0.6806,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0.9374,0.6447,0,0,1,1,0,0,0,1,1,2,0.3333,111.71,1,1,-0.8,0.638,0,0,0.3194,4,0.8203,4,2,Low Risk,0,Stable Value Seekers
ID-000746,1,0,1,0,0.2222,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0.7628,0.1776,1,0,0,0,0,1,0,0,1,2,0.0,94.26,1,0,-1.3,0.1695,0,0,0.7778,3,0.5287,3,2,Low Risk,1,At-Risk New Customers
ID-000747,0,1,1,1,0.375,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0.3077,0.155,1,0,1,0,1,1,0,0,1,1,0.0,48.76,0,0,0.7,0.1154,0,0,0.625,2,0.2466,2,1,Moderate Risk,2,High Value Loyalists
ID-000748,0,0,1,1,0.7222,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,3,0.1583,0.2072,0,0,1,1,0,1,0,0,0,1,0.0,33.83,0,0,-1.7,0.1143,0,0,0.2778,1,0.1779,1,4,Low Risk,2,High Value Loyalists
ID-000749,0,0,0,1,0.0278,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,3,0.5864,0.018,0,1,0,0,0,1,0,0,1,3,0.0,76.62,0,0,0.2,0.0163,0,0,0.9722,4,0.359,4,2,Moderate Risk,1,At-Risk New Customers
ID-000750,1,1,0,1,0.6944,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0.9171,0.6459,0,0,1,1,1,0,0,0,1,1,0.0,109.68,1,1,1.2,0.6368,0,0,0.3056,2,0.8086,2,1,High Risk,2,High Value Loyalists
ID-000751,1,1,0,0,0.0417,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.4897,0.0237,1,1,0,0,1,0,1,0,1,3,0.0,66.96,0,0,3.7,0.0204,1,0,0.9583,4,0.3033,4,0,Critical Risk,3,Low Engagement Churn Risk
ID-000752,0,1,0,0,0.0139,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0.7348,0.0108,0,1,0,0,1,1,0,1,1,2,0.3333,91.46,1,0,2.2,0.0102,0,0,0.9861,4,0.4452,4,1,High Risk,3,Low Engagement Churn Risk
ID-000753,1,1,1,1,0.4583,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2,0.5526,0.2846,0,0,1,0,0,1,0,1,1,4,0.6667,73.24,0,0,-1.3,0.2533,0,0,0.5417,6,0.4454,6,2,Low Risk,1,At-Risk New Customers
ID-000754,0,0,0,1,0.4167,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0.7791,0.3388,0,0,1,0,1,0,1,0,1,3,0.0,95.89,1,0,2.2,0.3247,1,0,0.5833,4,0.603,4,0,High Risk,3,Low Engagement Churn Risk
ID-000755,0,0,1,0,0.1389,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,0.1857,0.0431,1,0,0,0,0,0,1,1,0,1,0.1667,36.56,0,0,0.6,0.0258,0,0,0.8611,2,0.1287,2,2,Moderate Risk,2,High Value Loyalists
ID-000756,1,0,1,1,0.8333,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,1,0,0.2882,0.3308,0,0,1,1,0,0,1,1,1,4,0.6667,46.81,0,0,-1.0,0.2402,0,0,0.1667,6,0.3052,6,3,Low Risk,0,Stable Value Seekers
ID-000757,1,0,1,0,0.6944,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,0.6355,0.4801,0,0,1,1,0,1,0,0,1,3,0.0,81.53,1,1,-2.5,0.4413,0,0,0.3056,4,0.5733,4,4,Low Risk,0,Stable Value Seekers
ID-000758,0,0,0,1,0.6111,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0.903,0.5611,0,0,1,0,1,1,0,1,0,0,0.0,108.27,1,1,2.3,0.5518,0,0,0.3889,1,0.7662,1,1,High Risk,2,High Value Loyalists
ID-000759,0,0,0,0,0.8472,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,3,0.3705,0.3954,0,0,1,1,0,1,0,1,0,0,0.0,55.04,0,1,-0.5,0.3139,0,0,0.1528,1,0.3805,1,3,Low Risk,2,High Value Loyalists
ID-000760,1,0,1,1,0.2639,1,0,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3,0.1421,0.0721,1,0,0,0,0,1,0,1,1,3,0.5,32.21,0,0,-0.5,0.0375,0,0,0.7361,5,0.1141,5,2,Low Risk,1,At-Risk New Customers
ID-000761,0,0,0,0,0.4722,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,3,0.3374,0.2071,0,0,1,0,1,1,0,1,1,3,0.5,51.73,0,0,0.7,0.1593,0,0,0.5278,5,0.2853,5,1,Moderate Risk,3,Low Engagement Churn Risk
ID-000762,1,1,0,1,0.1111,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,1,3,0.9533,0.1067,0,0,0,0,0,1,0,0,1,1,0.0,113.3,1,0,-2.5,0.1059,0,0,0.8889,2,0.6147,2,3,Low Risk,2,High Value Loyalists
ID-000763,1,1,0,0,0.2083,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,1,2,0.5993,0.1376,0,0,0,0,0,1,0,1,1,2,0.3333,77.91,0,0,-2.5,0.1248,0,0,0.7917,4,0.4146,4,3,Low Risk,1,At-Risk New Customers
ID-000764,1,0,1,1,0.5556,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0.6341,0.3834,0,0,1,0,0,1,0,0,1,1,0.0,81.39,1,1,-1.3,0.3523,0,0,0.4444,2,0.5338,2,2,Low Risk,2,High Value Loyalists
