customerID,gender,SeniorCitizen,Partner,Dependent,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-002132,Female,1,Yes,Yes,8,No,Yes,No,No,No,No internet service,No,No,No internet service,One year,No,Mailed check,24.61,196.88,No
ID-002133,Female,0,No,Yes,11,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,34.35,377.85,No
ID-002134,Female,1,No,No,15,No,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,27.98,419.7,No
ID-002135,Male,1,No,No,12,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,66.39,796.68,No
ID-002136,Male,1,No,Yes,44,No,Yes,No,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,113.73,5004.12,No
ID-002137,Male,1,No,Yes,67,No,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,74.4,4984.8,No
ID-002138,Male,1,No,Yes,20,No,No,DSL,No internet service,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,88.0,1760.0,No
ID-002139,Male,0,No,No,50,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.61,4880.5,No
ID-002140,Male,0,No,Yes,7,Yes,No,No,Yes,Yes,No,No,No internet service,Yes,One year,No,Mailed check,103.21,722.47,No
ID-002141,Female,0,Yes,Yes,53,No,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Mailed check,39.18,2076.54,No
ID-002142,Male,0,Yes,No,34,No,No,No,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,105.13,3574.42,No
ID-002143,Female,1,Yes,Yes,70,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,71.15,4980.5,No
ID-002144,Female,0,No,No,49,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,46.83,2294.67,No
ID-002145,Female,0,No,No,30,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,103.41,3102.3,No
ID-002146,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,35.15,2495.65,No
ID-002147,Male,1,No,Yes,39,No,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Mailed check,38.56,1503.84,No
ID-002148,Male,0,No,Yes,57,No,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,109.31,6230.67,No
ID-002149,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,108.04,1404.52,No
ID-002150,Female,0,No,No,17,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Two year,No,Bank transfer,29.28,497.76,No
ID-002151,Male,1,Yes,No,20,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,21.24,424.8,No
ID-002152,Female,0,No,No,8,No,No,No,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Mailed check,89.84,718.72,No
ID-002153,Female,0,No,No,3,No,Yes,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer,52.0,156.0,No
ID-002154,Female,0,Yes,Yes,68,No,No,No,Yes,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card,28.34,1927.12,No
ID-002155,Female,1,No,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card,103.46,103.46,No
ID-002156,Female,0,Yes,Yes,21,No,No,No,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Credit card,84.33,1770.93,No
ID-002157,Female,0,No,No,47,No,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Bank transfer,42.04,1975.88,No
ID-002158,Female,0,No,Yes,71,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Electronic check,99.24,7046.04,No
ID-002159,Male,1,Yes,No,62,No,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,98.54,6109.48,No
ID-002160,Female,1,Yes,No,7,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,99.99,699.93,No
ID-002161,Female,0,No,Yes,53,Yes,No phone service,No,No,No,No internet service,Yes,No,Yes,Two year,No,Credit card,74.42,3944.26,No
ID-002162,Male,0,No,Yes,9,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,49.23,443.07,No
ID-002163,Female,1,Yes,Yes,24,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,62.88,1509.12,No
ID-002164,Female,1,Yes,No,29,Yes,No,No,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,24.12,699.48,No
ID-002165,Male,0,Yes,Yes,28,Yes,No,DSL,No internet service,No internet service,No,No,No,No,One year,Yes,Credit card,65.12,1823.36,No
ID-002166,Female,1,No,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Two year,No,Mailed check,94.52,4064.36,No
ID-002167,Male,0,Yes,No,45,Yes,No phone service,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,95.15,4281.75,No
ID-002168,Male,0,No,Yes,31,No,No phone service,No,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,36.86,1142.66,No
ID-002169,Female,0,No,No,2,No,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,Two year,No,Credit card,61.22,122.44,No
ID-002170,Female,1,Yes,No,20,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Credit card,28.74,574.8,No
ID-002171,Male,1,Yes,Yes,72,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,50.72,3651.84,No
ID-002172,Male,1,No,Yes,69,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,36.07,2488.83,No
ID-002173,Female,1,No,No,50,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card,83.68,4184.0,No
ID-002174,Female,0,Yes,No,63,No,No phone service,No,No,Yes,Yes,No internet service,No,No,One year,Yes,Mailed check,71.83,4525.29,No
ID-002175,Female,0,Yes,Yes,54,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Mailed check,67.01,3618.54,No
ID-002176,Male,0,No,Yes,34,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card,88.11,2995.74,No
ID-002177,Male,1,No,No,34,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,53.01,1802.34,No
ID-002178,Female,0,No,No,45,No,Yes,No,No,No,No,No internet service,No,Yes,One year,No,Bank transfer,86.01,3870.45,No
ID-002179,Male,1,No,No,5,Yes,No,No,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,74.57,372.85,No
ID-002180,Male,1,No,Yes,42,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,59.53,2500.26,No
ID-002181,Female,1,No,No,39,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.8,2878.2,No
ID-002182,Male,0,No,Yes,33,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,88.86,2932.38,No
ID-002183,Male,1,Yes,No,62,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,57.05,3537.1,No
ID-002184,Female,0,No,No,1,No,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,59.32,59.32,No
ID-002185,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,105.99,4027.62,No
ID-002186,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,Two year,No,Credit card,30.73,1259.93,No
ID-002187,Male,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card,84.13,1430.21,No
ID-002188,Female,1,Yes,Yes,50,Yes,Yes,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,40.85,2042.5,No
ID-002189,Female,0,Yes,No,6,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,89.71,538.26,No
ID-002190,Female,1,No,No,32,Yes,No phone service,No,No,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,91.96,2942.72,No
ID-002191,Female,1,Yes,No,58,No,No phone service,No,Yes,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,96.97,5624.26,No
ID-002192,Male,1,No,No,0,No,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,No,Credit card,108.69,0,No
ID-002193,Male,0,No,Yes,52,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,101.91,5299.32,No
ID-002194,Female,1,No,No,24,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,85.09,2042.16,No
ID-002195,Male,1,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,88.7,354.8,No
ID-002196,Female,0,Yes,No,1,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,110.37,110.37,No
ID-002197,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,No,Mailed check,31.58,1768.48,No
ID-002198,Female,1,Yes,No,2,No,No,DSL,Yes,No,No internet service,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,37.93,75.86,No
ID-002199,Female,0,No,No,51,No,Yes,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,83.94,4280.94,No
ID-002200,Female,1,No,No,0,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,77.03,0,No
ID-002201,Male,1,No,Yes,42,No,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,39.23,1647.66,No
ID-002202,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer,102.94,102.94,No
ID-002203,Male,1,No,No,50,Yes,No,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,62.1,3105.0,No
ID-002204,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Mailed check,75.44,980.72,No
ID-002205,Male,0,No,No,45,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Electronic check,81.03,3646.35,No
ID-002206,Female,1,No,No,29,No,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,94.03,2726.87,No
ID-002207,Female,0,No,No,2,No,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,82.77,165.54,No
ID-002208,Male,1,Yes,Yes,20,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,87.06,1741.2,No
ID-002209,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,40.25,603.75,No
ID-002210,Female,1,No,No,29,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,One year,Yes,Credit card,23.91,693.39,No
ID-002211,Male,1,No,Yes,56,No,No,DSL,No,Yes,Yes,No,No,No internet service,One year,No,Bank transfer,66.88,3745.28,No
ID-002212,Female,0,No,No,46,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.47,1263.62,No
ID-002213,Male,0,No,Yes,53,Yes,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,83.47,4423.91,No
ID-002214,Female,0,No,Yes,58,No,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,60.78,3525.24,No
ID-002215,Female,1,No,Yes,55,Yes,No phone service,DSL,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,50.36,2769.8,No
ID-002216,Female,0,No,No,31,No,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Credit card,48.07,1490.17,No
ID-002217,Male,0,No,Yes,24,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,71.54,1716.96,No
ID-002218,Male,0,No,Yes,32,Yes,No phone service,No,No,No internet service,No,No,No internet service,No,Two year,Yes,Credit card,66.14,2116.48,No
ID-002219,Male,0,Yes,Yes,67,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,27.6,1849.2,No
ID-002220,Male,1,No,No,44,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,42.07,1851.08,No
ID-002221,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer,23.12,0,No
ID-002222,Female,1,No,Yes,57,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.96,4329.72,No
ID-002223,Female,1,No,No,67,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,59.78,4005.26,No
ID-002224,Male,1,No,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,103.1,2165.1,No
ID-002225,Male,0,Yes,Yes,13,No,No,No,Yes,No internet service,No,No internet service,No,No,Two year,Yes,Electronic check,64.91,843.83,No
ID-002226,Male,0,Yes,Yes,55,Yes,No phone service,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,98.7,5428.5,No
ID-002227,Female,0,No,No,46,No,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,101.71,4678.66,No
ID-002228,Female,0,Yes,Yes,10,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Mailed check,21.64,216.4,No
ID-002229,Female,0,No,No,65,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,One year,No,Mailed check,100.93,6560.45,No
ID-002230,Male,0,No,Yes,18,Yes,No phone service,No,Yes,No,No,No internet service,No,Yes,One year,Yes,Electronic check,108.92,1960.56,No
ID-002231,Female,0,Yes,Yes,1,Yes,No,No,No internet service,Yes,No,No,No,Yes,One year,No,Mailed check,86.7,86.7,No
ID-002232,Female,0,No,No,28,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,83.71,2343.88,No
ID-002233,Male,1,Yes,Yes,20,No,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,No,Mailed check,18.58,371.6,No
ID-002234,Male,1,Yes,Yes,42,No,No phone service,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,114.49,4808.58,No
ID-002235,Female,1,Yes,Yes,5,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer,92.19,460.95,No
ID-002236,Male,1,Yes,Yes,26,Yes,Yes,No,No,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,77.61,2017.86,No
ID-002237,Female,0,No,No,5,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,69.53,347.65,No
ID-002238,Female,1,No,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No,No,Two year,Yes,Electronic check,23.94,311.22,No
ID-002239,Female,1,No,No,25,Yes,No,DSL,No,No internet service,No,No,No,Yes,One year,Yes,Mailed check,89.0,2225.0,No
ID-002240,Female,1,No,Yes,50,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,55.84,2792.0,No
ID-002241,Female,0,No,Yes,45,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,No,Credit card,102.02,4590.9,No
ID-002242,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,31.24,1468.28,No
ID-002243,Female,0,Yes,Yes,31,Yes,Yes,No,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,51.83,1606.73,No
ID-002244,Male,0,No,Yes,66,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Two year,No,Credit card,83.35,5501.1,No
ID-002245,Female,1,Yes,No,42,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,One year,No,Credit card,45.23,1899.66,No
ID-002246,Male,0,No,Yes,57,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer,41.3,2354.1,No
ID-002247,Female,1,No,Yes,14,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,88.58,1240.12,No
ID-002248,Male,1,No,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,113.29,6117.66,No
ID-002249,Male,0,No,No,71,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,109.72,7790.12,No
ID-002250,Male,1,Yes,No,21,Yes,No phone service,No,No,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,43.83,920.43,No
ID-002251,Male,0,No,No,35,No,No,Fiber optic,No,Yes,No,No internet service,No,No,Two year,Yes,Bank transfer,39.45,1380.75,No
ID-002252,Female,0,No,No,39,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card,18.23,710.97,No
ID-002253,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,76.43,1528.6,No
ID-002254,Female,0,No,No,14,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,Yes,Credit card,97.7,1367.8,No
ID-002255,Female,0,Yes,No,8,Yes,No,No,No,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,109.03,872.24,No
ID-002256,Male,1,Yes,Yes,13,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,65.55,852.15,No
ID-002257,Male,1,Yes,Yes,59,No,No phone service,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Electronic check,53.21,3139.39,No
ID-002258,Male,1,Yes,Yes,52,No,Yes,No,No internet service,No internet service,Yes,No,No internet service,No,One year,No,Mailed check,105.33,5477.16,No
ID-002259,Male,1,No,Yes,21,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,One year,No,Credit card,102.82,2159.22,No
ID-002260,Female,1,No,Yes,16,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,51.55,824.8,No
ID-002261,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Bank transfer,57.29,1317.67,No
ID-002262,Male,1,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,83.6,3009.6,No
ID-002263,Male,0,Yes,No,59,No,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer,73.01,4307.59,No
ID-002264,Female,0,No,Yes,45,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,51.22,2304.9,No
